accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.054493209,0.048724543,-0.048730783,-15.32405238,-11.85729473,-3.522923593,0,0,0.218798526
-0.944405232,-0.052358518,-0.374490259,5.479102864,-21.32501364,3.567391688,0,0.088486194,0.465368221
-1.020150013,-0.09430111,-0.584079818,13.78081401,-25.91539849,2.69655693,0.346797806,0.259667167,0
-1.334520512,0.267414759,-0.65603839,58.84911466,-116.4545233,18.33916749,0,0,0
-0.976417896,-0.210848343,-0.242029222,-38.9315394,-50.61962039,-17.11046956,0,0,0.555575202
-1.006615401,0.010049425,-0.394322397,-5.662356665,-10.7435589,-5.982793795,0,0.125244691,0.586946052
-1.004914403,0.061805835,-0.608585245,3.711350131,-30.63400149,-10.16410991,0.239436809,0.26997235,0
-1.022405486,-0.010329449,-0.30920751,-93.20930139,104.9803521,-16.37943188,0,0,0
-1.053399958,0.453807221,-0.191881256,26.63979938,-46.07861202,25.67633234,0,0,0.711665174
-1.035971044,0.05766125,-0.403038419,-25.6235558,-4.029242923,-8.602719356,0.138114932,0.25323081,0.191071303
-1.064908448,0.057778282,-0.604355544,-13.52938651,-29.71838308,-18.60209036,0.102099228,0.137908669,0
-0.647397388,0.088700105,-0.477157511,-9.286228295,180.0401298,8.533320096,0,0,0
-1.010288671,-0.039586821,-0.309824439,21.86113056,-36.81764956,30.38752993,0,0,0.936366716
-1.027217953,-0.059825346,-0.476581078,-45.95683272,-5.860456597,5.608484809,0,0.062083477,0.71847981
-0.880390437,0.096683026,-0.723615593,10.49114813,-46.29167077,-26.69712857,0,0,0
-1.22446134,0.585408589,-0.819072028,80.58297057,238.4404926,0.753270038,0,0,0
-1.032200776,-0.069039108,-0.267562342,-22.15928564,-22.57525587,-6.030063813,0,0,0.658832375
-1.026134868,-0.080881117,-0.493165359,28.9589926,-10.97829493,-5.568516353,0.279614163,0,0
-1.06057715,-0.10466925,-0.666873138,15.34741659,-36.34878867,-0.810694975,0.17336844,0,0
-0.842674426,0.391784659,-0.815521618,26.95461568,235.4598319,-8.974993221,0,0,0
-1.056649889,-0.187672089,-0.209352519,-48.39527089,-16.8671589,-3.675012049,0,0,0.838168235
-1.031206201,-0.177960841,-0.412716987,6.103736551,-12.693285,-1.75977689,0,0.105603414,0.384591312
-1.041492293,0.09058763,-0.454101893,5.22247901,-9.583348314,-6.20359494,0.333909895,0.373571395,0
