accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.99,0.08,-0.08,4.76,-16.78,12.15,0,0,0.62
-1.06,0.2,-0.23,5.74,-15.63,6.59,0,0,1.01
-1,-0.04,-0.42,-6.47,-7.63,-0.37,0.08,0.09,0.52
-0.99,0.04,-0.49,23.68,-19.29,7.14,0.23,0.35,0
-0.86,0.15,-0.76,25.33,-34.12,2.01,0,0,0
-0.71,0.02,-0.54,49.38,-2.93,23.07,0,0,0
-1.04,0.15,-0.22,5.31,-6.84,8.12,0,0,0.78
-0.97,0.05,-0.43,10.44,-14.77,8.61,0.12,0.26,0
-0.99,0,-0.48,11.29,-7.57,3.3,0.11,0.36,0
-0.9,0.07,-0.67,-7.63,-18.92,-10.38,0,0,0
-0.88,0.51,-0.58,100.04,158.51,-45.23,0,0,0
-1.01,0.11,-0.26,32.53,-24.17,34.67,0,0,0.78
-1.1,0.05,-0.33,10.19,-17.15,15.2,0,0.09,0.13
-1.05,0.09,-0.45,8,-2.56,-5.8,0.22,0.2,0
-0.97,0.1,-0.63,3.72,-25.82,-12.27,0,0,0
-0.8,0.07,-0.98,-6.71,-70.13,-13.49,0,0,0
-0.89,0.05,0.21,-158.87,19.53,-14.95,0,0,0
-1.02,0.15,-0.2,3.6,-14.53,11.47,0,0,0.93
-1.01,0.05,-0.42,4.7,-4.21,3.6,0.05,0.17,0.49
-1.03,0.06,-0.53,-3.78,-14.4,-5,0.25,0.4,0
-0.88,0.11,-0.77,7.69,-52.92,-6.96,0,0,0
-0.94,0.29,-0.6,73.91,107.24,-11.23,0,0,0
-1.05,0.21,-0.22,-5.62,-18.13,7.14,0,0,1.05
-1.03,0.03,-0.39,9.89,-8.85,6.77,0,0,0.72
-0.98,0.01,-0.49,5.37,-18.74,5.19,0.25,0.3,0
-0.92,0.05,-0.72,0.12,-23.56,-3.05,0,0,0
-0.94,-0.26,-0.65,-18.13,29.3,58.17,0,0,0
-0.99,0.06,-0.11,-0.61,-23.93,13.49,0,0,0.66
-1.02,0.05,-0.29,8.61,-18.8,10.13,0,0,0.68
-0.97,0.01,-0.42,4.09,-8.79,1.71,0.13,0.15,0.21
-0.89,0,-0.77,5.07,-22.16,-0.79,0,0.1,0
-0.82,0.04,-0.4,-30.64,63.78,20.63,0,0,0
-1.06,0.67,0.2,153.38,-42.48,0.98,0,0,0
-1.02,-0.07,-0.39,15.81,-12.82,-8.06,0,0,0.96
-1,0.03,-0.52,13.18,-14.89,-23.74,0.08,0.23,0
-0.9,0.45,-0.52,200.93,-15.99,24.17,0,0,0
-1.04,0.26,-0.18,2.75,-1.89,23.56,0,0,0.77
-1.04,-0.03,-0.43,34.55,-11.84,7.69,0.13,0.08,0.4
-1,-0.02,-0.68,9.83,-35.28,-7.02,0.17,0.11,0
-1.1,0.08,-0.8,53.47,218.02,-60.85,0,0,0
-1.08,0,-0.11,-37.48,-18.86,14.4,0,0,0.48
-1.02,-0.03,-0.35,10.74,-21.18,13.24,0,0.05,0.56
-1.01,0,-0.5,10.8,-17.03,-2.69,0.27,0.21,0
-0.85,0.12,-0.75,9.22,-32.59,-7.87,0,0,0
-0.99,0.25,-0.66,49.38,129.94,18.92,0,0,0
-0.99,0.01,-0.17,-29.17,-10.31,-8.3,0,0,0.85
-1.05,0.09,-0.3,-6.59,-21.06,2.87,0,0,0.68
-0.98,0.07,-0.49,5.68,-24.48,-6.1,0.13,0.42,0
-0.83,0.18,-0.76,16.42,-46.39,-2.44,0,0,0
-0.84,0.39,-0.61,1.46,126.04,-25.88,0,0,0
-1,0.15,-0.24,35.34,-31.25,17.03,0,0,0.88
-1.02,0.04,-0.45,21.97,-9.83,5.98,0.2,0.18,0.09
-0.91,0.06,-0.58,6.23,-32.96,-4.58,0,0,0
-1.01,0.18,-0.83,52,200.07,-41.38,0,0,0
-0.99,0.07,-0.12,3.42,-15.93,12.39,0,0,0.89
-1.01,-0.03,-0.39,4.09,-10.99,3.66,0,0,0.89
-1.02,0.05,-0.5,-7.69,-17.64,-1.71,0.2,0.18,0
-0.9,0.06,-0.72,5.49,-16.6,-1.1,0,0,0
-1.08,0.05,-0.84,-112.92,185.73,-53.89,0,0,0
-0.97,0.28,-0.11,3.36,-16.05,28.5,0,0,0.44
-1.02,0.06,-0.37,-9.64,-8.42,5.74,0,0,0.52
-0.99,0.02,-0.48,15.38,-6.59,0.43,0.24,0.21,0
-0.88,0.04,-0.74,-3.72,-25.76,-7.93,0,0,0
-1.19,0.07,-0.87,-61.04,201.9,-24.54,0,0,0
-1.01,0.22,-0.15,9.46,-27.28,18.8,0,0,0.85
-1.04,0.1,-0.36,-2.69,-13.43,2.26,0,0,0.63
-1,0.08,-0.45,10.19,-11.29,1.59,0.2,0.19,0
-0.9,0.07,-0.75,4.88,-19.65,-4.52,0,0,0
-0.95,0.36,-0.3,62.5,191.89,-39.31,0,0,0
-0.99,0.27,-0.08,5.98,-21,15.14,0,0,0.78
-1.01,0.04,-0.32,-8.61,-13.24,4.7,0,0,0.55
-1.01,0.01,-0.47,6.04,-6.84,0.49,0.15,0.25,0.13
-0.92,-0.11,-0.59,81.05,-19.41,16.91,0,0,0
-1.01,0.41,-0.04,-16.6,-11.96,11.29,0,0,0.75
-1.12,0.03,-0.39,-84.29,10.19,-11.72,0,0,0.9
-1.04,0.02,-0.49,10.19,-17.4,6.1,0.23,0.05,0
-1.09,0.23,-0.85,94.67,-61.34,52.86,0,0,0
-0.99,0.3,-0.08,-99.91,-9.89,-3.72,0,0,0.37
-1.02,0.11,-0.29,9.7,-22.58,9.52,0,0,0.62
-0.97,0,-0.44,5.92,-3.17,-1.53,0.2,0.24,0
-0.97,0.01,-0.55,2.69,-14.95,-6.04,0.19,0.32,0
