accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.028540684,0,-0.447922217,-1.612742653,6.489150767,1.650182271,0.047804359,0.1825301,0.484313
-1.063396555,-0.031421696,-0.371922621,19.04750275,-3.99527069,1.560038432,0,0.07743777,0.900638029
-1.00763948,0.087336292,-0.252095197,24.35960951,20.99454877,-27.64254487,0,0,0.707720726
-1.154653425,0.019280838,-0.289335742,163.0332203,51.30825714,14.50790642,0,0,0
-0.999612941,0.088349671,-0.259512073,-4.406903223,-22.85887406,10.63576159,0,0,0.820288312
-1.025874724,0.097525026,-0.520798442,14.66054545,-26.55600114,5.426104291,0.139285609,0.300946561,0
-0.860816618,0.031400999,-0.803463514,44.68353471,-40.17059698,23.04722519,0,0,0
-1.147443292,0.288994133,-0.945212322,128.6937827,175.7539365,13.36878191,0,0,0
-1.030638517,0.029810588,-0.182734131,42.50025092,-27.9284888,23.64152422,0,0,1.066546327
-1.312291439,0.147666874,-0.299633081,-119.4470054,13.45521388,-29.29603758,0,0.058564759,0.532881182
-0.969131722,-0.041248053,-0.598612294,-0.678586786,-14.66966228,-1.442967013,0.247753628,0.327815084,0
-0.901173591,-0.0508319,-0.828403882,23.34877319,-30.37059092,5.398978471,0,0,0
-1.384100117,0.104535231,-0.890406944,78.16840832,239.9366503,37.56664299,0,0,0
-1.081126139,0.066639021,-0.237239659,38.01576859,-21.2661953,14.24280873,0,0,0.856900741
-1.075389097,0.041939248,-0.36238298,-40.02110295,-9.362041746,0.669289551,0,0,0.731888305
-0.981198341,-0.079614331,-0.448382672,-17.06857664,-12.45222097,-7.491664115,0.255784905,0.240511941,0
-0.965824208,0.019477932,-0.685301107,-4.043483835,-44.32662553,-16.65868474,0,0,0
-0.737925994,0.090712931,-0.768210872,-33.67954978,70.81217494,-25.88740539,0,0,0
-0.78752229,-0.097108758,-0.08118578,-127.3514568,-16.16986986,-68.80296687,0,0,0.430439184
-0.962680747,-0.273141668,-0.585366133,-29.1707672,-14.21834201,-6.495296545,0,0.07297893,0.696136937
-0.87663842,0.010368891,-0.541448339,-7.310934547,-5.888581912,-4.131022194,0.153785163,0.202258016,0
-0.922100122,-0.041883843,-0.657392066,1.376284507,-33.34857425,-6.183286942,0,0,0
-0.783929891,-0.16435586,-0.364059245,-82.83801364,96.21924689,-8.182458623,0,0,0
-1.013146491,0.371219248,-0.123942771,39.63037086,-31.66241851,19.78823108,0,0,0.460464387
-1.121656537,0.010310321,-0.135438183,-17.53702088,-8.387895396,-1.006751756,0,0,0.740563483
-1.028159723,-0.029505668,-0.460236298,11.50180458,-12.61579766,5.750741183,0.196124097,0.300434506,0
-0.978693037,0.029366529,-0.529527815,6.397048755,-13.24770522,-8.982499955,0.285101714,0.360455828,0
-0.908256979,0.020523115,-0.737624802,32.39976376,-48.29819474,5.401124935,0,0,0
-1.143361537,0.328370562,-0.676498637,-74.03967014,200.9149717,-30.40490587,0,0,0
-1.000730035,-0.020765557,-0.136406669,18.38418047,-23.26146196,16.96173334,0,0,0.792116065
-1.008136925,-0.057222128,-0.36912771,-15.98142014,-13.98784751,-2.477229543,0,0,0.932268499
-0.938756941,-0.170738091,-0.507078821,-3.799273593,-10.91229492,-5.945594259,0.10876009,0.177384616,0.168594379
-0.93701205,-0.174982923,-0.640245218,61.06923175,-24.56489795,31.23017047,0.212570988,0.321485837,0
-1.036844455,0.812169775,-0.172189854,378.502622,79.20944392,111.6391795,0,0,0
-0.898376325,-0.136391807,-0.284479597,-11.75850806,-2.873532198,0.306984841,0,0,0.551502562
-0.95657283,-0.120193294,-0.315333067,3.810193531,-8.187615955,10.82395051,0,0,1.096428684
-1.064583915,0.058136445,-0.482329163,-88.16410879,-7.312831788,-30.99115701,0,0,0.697016354
-0.973852589,-0.051579369,-0.618052506,16.59441737,-28.63867239,-3.551291497,0.267865147,0,0
-0.745600107,0,-0.950013035,23.50583809,-25.87289714,1.393370454,0,0,0
-1.183001879,0.07731287,-1.055238567,-92.73489918,221.0492957,13.97929874,0,0,0
-1.004203076,0.133079737,-0.169232537,-4.389241687,-14.8402966,4.332975139,0,0,0.722799354
-0.97849302,-0.060082387,-0.343770105,12.84213999,-10.63444306,8.85267435,0,0,0.656348064
-1.015452097,-0.175470697,-0.462402972,1.859282723,-4.625680125,-0.904988831,0.152215639,0.191443164,0.566308314
-0.955123416,-0.068031706,-0.48242799,7.86359636,-18.32844857,3.480511294,0.146427941,0.347377327,0.106079448
-0.880636259,0.009677511,-0.775944039,23.17266122,-30.60508487,-9.266949288,0.051294972,0,0
-0.949877619,0.427655527,-0.615990849,67.53973065,155.2943655,-0.662145042,0,0,0
-0.961822609,0.010028985,-0.098924951,20.28252036,-21.21428423,12.41272971,0,0,0.446218817
