accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.79,0.19,-0.5,39.43,-6.9,15.44,0,0,0
-1,0.14,-0.28,30.58,-19.23,11.17,0,0,1.14
-1.06,0.21,-0.45,-23.5,-6.9,-7.51,0,0,0.74
-1.02,0.02,-0.51,4.64,-17.33,2.56,0.11,0,0
-0.78,0.08,-0.88,2.99,-21.61,2.81,0,0,0
-0.89,0.27,-0.81,31.86,129.88,-20.75,0,0,0
-0.99,0.1,-0.2,2.26,-12.15,13.49,0,0,0.99
-1.02,0.05,-0.39,-5.37,-10.8,1.95,0.12,0.16,0.13
-0.98,-0.14,-0.52,7.02,-11.17,1.04,0.22,0.22,0
-0.89,0.07,-0.73,14.95,-26.12,1.71,0,0,0
-0.91,0.11,-0.82,19.96,-46.14,9.58,0,0,0
-1.04,0.01,-0.06,-54.5,-17.88,11.84,0,0,0.41
-1.02,0.12,-0.18,-0.61,-15.14,9.77,0,0,0.97
-1.12,0.08,-0.45,-75.68,12.7,-19.84,0,0,0.64
-1.01,0.04,-0.46,0.43,-6.41,1.53,0.12,0.25,0
-1.02,0.02,-0.59,3.11,-20.45,-4.03,0.18,0.18,0
-0.76,0.08,-0.88,14.65,-40.22,12.7,0,0,0
-0.74,0.17,-0.58,85.75,35.03,28.38,0,0,0
-1.04,-0.03,-0.22,78.19,-27.34,20.63,0,0,1.06
-1.08,0.06,-0.29,-28.44,-6.59,-20.02,0,0,1.05
-1.02,-0.01,-0.43,10.07,-11.35,2.99,0.15,0.15,0.07
-0.98,0.04,-0.58,9.34,-29.85,-6.65,0.31,0.23,0
-0.88,0.19,-0.91,32.78,-56.27,12.76,0,0,0
-1.75,0.14,0.87,168.64,37.17,30.15,0,0,0
-1.07,0.04,-0.21,7.26,-15.32,2.87,0,0,1.06
-1.04,0.01,-0.41,-4.76,-4.33,-1.53,0,0,0.77
-0.98,0.02,-0.52,-20.87,-6.65,-7.45,0.2,0.27,0
-0.89,0.1,-0.74,-3.72,-20.81,-9.09,0,0,0
-0.97,0.31,-0.61,70.62,192.63,-23.13,0,0,0
-0.99,0.16,-0.09,-2.99,-23.32,17.94,0,0,0.57
-1.03,0.07,-0.36,11.78,-17.52,8.12,0,0.1,0.2
-1.08,0.08,-0.46,-23.07,-6.41,-13.12,0.18,0.2,0
-0.9,0.02,-0.74,-4.15,-32.65,-6.65,0,0,0
-0.93,0.34,-0.56,61.89,166.69,-19.65,0,0,0
-1.11,-0.17,-0.47,-77.76,9.28,-53.59,0,0,0.59
-1,-0.05,-0.32,10.93,3.72,8.06,0,0,0.61
-0.97,0.08,-0.41,289,-32.59,34.79,0,0,0.05
-1.03,-0.01,-0.43,20.87,-14.47,17.09,0,0.15,0.48
-0.96,0.07,-0.51,17.15,-9.46,4.03,0.3,0,0
-1.2,0.15,-0.69,31.31,-95.52,42.24,0,0,0
-1.25,0.33,-0.02,28.63,-34.3,18.55,0,0,0.39
-1.02,0.1,-0.26,-19.71,-10.99,3.97,0,0,0.93
-1.01,0.1,-0.41,2.44,-4.64,-2.5,0.09,0.22,0.42
-0.96,0.06,-0.63,-0.31,-31.92,-7.14,0.12,0,0
-0.91,-0.09,-0.47,-17.27,29.72,32.17,0,0,0
-1.03,0.4,-0.03,10.99,-23.44,9.89,0,0,0.4
-1.01,0.01,-0.26,-17.27,-13.12,7.14,0,0,0.84
-0.98,0.03,-0.49,8.91,-12.63,2.56,0.21,0.32,0
-0.84,0.14,-0.76,14.1,-35.22,-9.22,0,0,0
-0.87,0.2,-0.53,108.52,82.15,18.98,0,0,0
-0.98,-0.03,-0.25,-7.63,-22.28,-9.46,0,0,0.97
-1,-0.05,-0.43,29.91,-11.29,6.71,0.11,0,0.41
-0.9,0.1,-0.55,-18.31,-25.39,1.53,0.28,0.05,0
-0.85,0.17,-0.8,9.52,-54.57,12.45,0,0,0
-0.84,0.36,-0.59,107.6,79.1,15.38,0,0,0
-1.03,0.15,-0.19,-39.25,-13.31,-2.99,0,0,0.96
-1.03,0.08,-0.39,-10.01,-14.22,6.71,0,0,0.48
-0.97,0,-0.48,9.46,-11.72,-1.4,0.33,0.21,0
-0.91,0.01,-0.71,1.22,-21,-9.03,0,0,0
-1.18,0.04,-0.85,-104.86,212.95,-50.05,0,0,0
-0.98,0.1,-0.25,-10.56,-18.43,2.62,0,0,0.96
-0.94,0.08,-0.38,40.28,-17.76,8.97,0,0,0.8
-0.97,-0.19,-0.55,8.54,-21.73,7.51,0.12,0.14,0
-0.92,0.02,-0.73,7.02,-19.78,-0.49,0,0,0
-0.82,-0.13,-0.44,-60.67,66.59,22.95,0,0,0
-1.14,0.29,-0.06,2.38,-20.32,8.36,0,0,0.37
-1.14,0.14,-0.29,-20.2,-14.65,-5.25,0,0,1.04
-1,0.02,-0.46,6.77,-9.83,0.43,0,0.28,0.11
-0.92,0.05,-0.73,5.86,-27.95,-0.43,0,0,0
-0.63,0.16,-0.56,-64.39,88.99,-37.72,0,0,0
-1,0.24,-0.15,-18.98,-23.13,13.61,0,0,0.85
-1.06,0.03,-0.4,-18.62,-10.8,-4.33,0,0,0.71
-0.98,0.03,-0.47,10.38,-12.57,-0.49,0.25,0.25,0
-0.89,0.06,-0.79,10.38,-29.72,-3.54,0,0,0
-1.03,0.33,-0.82,113.83,138,24.23,0,0,0
-1.07,0.02,-0.49,79.9,-7.32,29.72,0,0.11,0.66
-1,0.09,-0.42,14.1,2.99,9.03,0,0.11,0.17
-0.97,-0.03,-0.46,17.52,0.06,0.49,0.28,0.31,0
-1.02,0.34,-0.35,89.66,-16.24,-10.93,0,0,0
-1.02,0.29,-0.14,-6.71,-15.63,16.66,0,0,0.72
-0.98,0.02,-0.36,34.3,-17.64,13.43,0,0,0.91
-1.02,0.03,-0.57,20.63,-34.24,11.47,0.26,0.39,0
-0.86,0.19,-0.43,38.15,130,-91.8,0,0,0
-1.03,0.13,-0.13,23.8,-32.71,34.55,0,0,0.78
-0.97,-0.13,-0.45,-39.55,-3.05,2.93,0,0,0.68
-0.98,0.04,-0.66,11.96,-30.64,-4.76,0.28,0,0
-0.68,-0.2,-1.3,-50.66,-56.21,-15.32,0,0,0
-0.96,0.15,-0.11,-12.45,-27.89,8.85,0,0,0.89
-1.09,0.05,-0.42,26.43,-11.54,7.57,0,0.08,0.59
-0.99,0.02,-0.53,-3.66,-17.46,-2.75,0.28,0.28,0
-0.91,0.06,-0.75,18.62,-25.76,3.78,0,0,0
-0.81,0.4,-0.55,138.67,53.96,10.86,0,0,0
-1.01,0.15,-0.28,15.56,-23.32,26.92,0,0,0.78
-1.03,0,-0.44,1.22,-3.72,-1.89,0.12,0.23,0.32
-0.98,0.02,-0.62,-0.73,-23.19,-7.02,0.22,0.11,0
-0.7,0,-0.96,38.94,-34.3,22.77,0,0,0
