accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.074072703,0.050350646,-0.051795871,-15.5042563,-12.5419624,-3.551633502,0,0,0.225073304
-1.00933261,-0.052198145,-0.365665668,5.716930859,-21.30728502,3.463305954,0,0.085690748,0.503102097
-0.965297093,-0.093507034,-0.595473822,13.20660203,-25.6753193,2.769266435,0.349269934,0.270582907,0
-1.454228721,0.263303534,-0.602659098,58.74154537,-118.3489833,19.17008695,0,0,0
-1.040637799,-0.222048762,-0.2518378,-40.06723785,-52.53142529,-16.51919158,0,0,0.555549689
-1.018239454,0.009699936,-0.404268591,-5.456992938,-11.21336849,-6.379160534,0,0.132731245,0.596768603
-1.021270395,0.058656592,-0.62340191,3.573790082,-33.06720542,-10.12679734,0.244560381,0.280134932,0
-0.958274849,-0.010083768,-0.306421985,-93.34479749,106.6491284,-15.47891411,0,0,0
-1.055475678,0.432150452,-0.193053087,26.69235003,-47.10074145,25.85744247,0,0,0.678988885
-1.02458157,0.058852387,-0.401393228,-23.95234514,-4.047694719,-8.483185713,0.14508383,0.237765092,0.195728613
-1.008181029,0.061550846,-0.607100967,-13.58479938,-28.68598756,-17.82485003,0.099281759,0.137405652,0
-0.650101565,0.089098473,-0.466255639,-9.336827836,182.529477,8.273891116,0,0,0
-1.082548498,-0.038743633,-0.292038448,20.69781719,-36.07393961,33.35643871,0,0,0.92478005
-1.026814652,-0.059353233,-0.488430422,-44.14180851,-5.808088844,5.637827474,0,0.057392564,0.695277245
-0.851044138,0.09747639,-0.67833338,9.779789151,-43.53050033,-29.05074418,0,0,0
-1.295720858,0.58492544,-0.808216879,85.39322373,231.8542824,0.727454138,0,0,0
-1.086361486,-0.066752137,-0.268254303,-21.26055125,-20.77307686,-6.252920542,0,0,0.688910509
-1.021551672,-0.078437448,-0.467938165,26.81823556,-10.82873811,-5.420456015,0.281742346,0,0
-1.063293307,-0.100547721,-0.627477866,14.96690271,-35.65941794,-0.809732501,0.173295078,0,0
-0.833246673,0.377007216,-0.832547804,27.11834781,219.8696696,-9.198199383,0,0,0
-1.09124969,-0.188839681,-0.213014268,-50.13472671,-16.83452539,-3.568919411,0,0,0.797995959
-0.993193934,-0.166095234,-0.408768079,6.560342606,-13.66958608,-1.673896721,0,0.111568047,0.359577361
-1.065920645,0.092887422,-0.466838653,5.343743931,-9.624134326,-5.931295902,0.341984055,0.376089375,0
-0.948989762,0.029320626,-0.685794888,9.0633254,-32.17057298,-13.63435889,0.100465045,0,0
-1.244262853,-0.176513714,-1.066012738,-4.245242376,232.8967498,47.00258779,0,0,0
-1.052093332,-0.038035246,-0.241183872,-27.68684264,-23.69235998,-1.561828617,0,0,0.896244354
-1.048803952,-0.020324211,-0.415110983,28.44848566,-7.414232263,3.520295075,0.078789167,0.050948119,0.647921985
-0.99015114,-0.019872688,-0.598414686,5.344281162,-10.17857494,-7.388550293,0.291280164,0.356113371,0
-1.073516504,0.134322313,-0.249428506,291.8050227,-11.63708734,6.846622381,0,0,0
-1.036224391,0.057141061,-0.146080747,18.16593958,-23.45577347,17.0325502,0,0,0.827386193
-1.011668787,-0.080516106,-0.467234519,-7.119336489,-8.289591831,-15.61155268,0,0,0.791117553
-1.013694207,-0.010345532,-0.557048677,2.092839876,-19.28407229,-8.01741856,0.344370476,0.279164358,0
-0.852885878,0.114217838,-0.764719868,20.03966737,-55.71738809,-3.582851149,0,0,0
-1.023089188,0.324489671,-0.643414284,8.239933422,150.0142649,6.308580485,0,0,0
-0.985279825,-0.010080871,-0.153676186,-6.734741236,-19.3492717,15.91254783,0,0,1.011994394
-1.053088639,-0.062262807,-0.422092403,17.16997338,-12.87214591,2.010602294,0.124883705,0.145897131,0.358296388
-0.961001611,0.03080313,-0.567769147,6.857119712,-22.9645624,-3.201779306,0.335668814,0.424373653,0
-0.98277123,0.076251782,-0.736945378,52.70807867,-74.34607361,23.97927977,0,0,0
-1.499427328,-0.286216723,0.123734855,-12.6518804,-5.31815138,30.14600722,0,0,0
-1.000978917,-0.114674576,-0.201403953,14.99522949,-20.41067779,13.15715084,0,0,0.877888983
-0.935646042,0.25527287,-0.251769364,-43.25483437,-5.380567377,9.390431038,0,0.062330233,0.816321993
-0.978088411,0.094354477,-0.60506494,1.946349938,-28.53523132,-15.66799755,0.062904071,0.318142444,0
-0.724900793,0.049039255,-1.012725536,64.42122455,-69.24073632,27.18602494,0,0,0
-0.943277447,-0.435795222,-0.038573596,-102.6694517,-25.61609248,-26.94701095,0,0,0.359862835
-1.021500484,-0.1918073,-0.496665906,48.61453928,-41.17859697,31.84564049,0,0,0.925445757
-1.045001053,-0.029143332,-0.536403097,7.788729989,-16.2062814,-0.871044458,0.308379376,0.235188659,0
-0.912488724,0.020067355,-0.71472994,-1.633041069,-29.92483138,-13.31491844,0,0,0
-1.269141613,0.04859715,-1.140221909,-23.95214819,219.9231883,31.24491456,0,0,0
-1.09009663,0.158981643,-0.080534343,-19.75920569,-24.78020773,-0.314098607,0,0,0.782250574
-0.968507775,-0.040673187,-0.326893566,2.957396865,-12.22992843,7.923169419,0,0,0.953907669
-1.054880726,-0.060171476,-0.438371143,14.42824907,-5.959444748,-0.772002603,0.080271933,0.105760609,0.543868877
-0.97438745,0.039225495,-0.584411467,3.824783771,-27.35840174,-12.89271625,0.308431777,0.31932883,0
-0.554847264,0.080028419,-1.000240032,20.46001553,-65.64865531,8.93566197,0,0,0
-1.102059093,-0.104705562,-0.125104011,-2.797119941,-35.23790231,20.34164103,0,0,0.398535383
-1.03839771,-0.066583872,-0.263282439,21.49180652,-22.50098879,14.06896116,0,0,1.050664591
-1.037649803,0.010482558,-0.454415962,5.415144098,-7.075594798,-4.628019374,0.107400708,0.203939145,0.197449637
-1.022260893,0.020866669,-0.615733794,7.424776458,-23.87228604,-9.582520192,0.260595529,0.355884408,0
-0.638287232,-0.057222156,-1.09331402,57.37140776,-76.09135326,32.96874627,0,0,0
-0.847534635,-0.089425321,0.070152578,-91.2549607,-7.358212731,-3.606831565,0,0,0.082105375
-0.987104511,-0.068685564,-0.258691252,13.86076886,-16.77704643,-2.950384882,0,0,0.957498467
-0.962006443,-0.038488496,-0.425209834,20.97883777,-6.994287414,-0.568327167,0,0,0.831516171
-0.979859701,-0.048814342,-0.546386684,-10.96267011,-20.78883961,-12.04808799,0.181520645,0.184912089,0
-0.893580061,0.093503748,-0.779297971,13.14323959,-15.98686257,3.454465788,0,0,0
-1.062884717,0.207747604,-0.860700326,42.88395291,-49.00233037,24.45772875,0,0,0
-0.51391292,0.087752339,-0.884635204,30.13881151,-29.25584414,13.46939695,0,0,0
-1.009732691,-0.038964292,-0.159026039,6.223990307,-22.31521234,2.625686214,0,0,0.651413987
-0.994274491,-0.040444814,-0.267319308,-2.44728971,-22.8977785,7.254773471,0,0,0.599184425
-1.006450025,0.070317223,-0.444465611,16.50056204,-14.93152785,-3.278267519,0.240378039,0.309577815,0
-0.854077781,0.039184804,-0.754311945,-23.58057169,-32.49728483,-17.33344489,0,0,0
-0.919254538,0.188336787,-0.793274138,49.68654921,173.4553546,23.9210751,0,0,0
-1.191122318,0.0102687,-0.219935144,6.259785555,-27.87448511,19.79775331,0,0,0.726605324
-1.018784833,-0.124053367,-0.439533328,19.17504472,-19.10599728,6.983309828,0,0,1.004528509
-1.012424481,-0.040501892,-0.585737462,-34.51660716,-33.54303204,-14.57259563,0.216836563,0.19870195,0
-0.814981516,0.123538235,-0.847015926,134.3069236,-22.33266412,52.21518415,0,0,0
-1.004386227,-0.325602582,-0.179903621,60.88945778,-15.7813128,46.78909059,0,0,0.313330869
-1.004929102,0.108517251,-0.189212636,-45.14065052,-10.92866492,2.717921326,0,0,0.88343333
-1.038670468,-0.062305896,-0.410055372,17.50394739,-26.36682489,-2.865483492,0,0.210592899,0.471627967
-0.935362656,0.02979122,-0.69688134,6.499022672,-17.24680651,-5.819916559,0,0.11780954,0
-1.054950809,-0.17288418,-0.866539428,24.64994597,-14.71776972,-1.672472126,0,0,0
-0.927616399,0.285169328,-0.052237824,39.13168534,-40.29439551,27.64303605,0,0,0.54476758
-1.012206926,-0.0726634,-0.380932867,-4.750188608,-21.08072989,5.317372479,0,0,0.71534631
-0.986648916,-0.103146679,-0.528163126,2.378463052,-16.09828895,4.308673415,0.277904736,0.193251095,0
-0.869632001,0.038762054,-0.726940124,4.645955992,-24.92830666,-9.549959334,0,0,0
-1.000781038,0.31713674,-0.849808987,15.77367611,210.6647556,-11.33750403,0,0,0
-1.111819219,-0.038525162,-0.120220655,19.81462498,-23.29849415,15.75927084,0,0,0.619261274
-1.000152193,-0.030331455,-0.39889481,-4.670551028,-14.14573198,4.511201105,0,0,0.745016837
-0.923720336,-0.061120697,-0.448496098,3.561149729,-13.90048142,2.942547662,0.214900339,0.205606864,0
-1.017527961,0.019413932,-0.681229627,-0.694769242,-22.18791034,-11.92901798,0.19490258,0.207883597,0
-0.798945902,-0.030020173,-0.342573823,-35.10205954,81.05946363,4.091670649,0,0,0
-1.035896225,0.269007783,-0.048147343,-31.61516474,-23.43251338,-7.850431269,0,0,0.411434535
-1.015743716,0.088304683,-0.281921175,1.759579201,-13.85064972,2.496040588,0,0,1.045376084
-0.950141238,-0.019673291,-0.423968887,-1.78925951,-9.09877424,-10.36649406,0.163116972,0.091157849,0.255742628
-0.907195069,0.040433046,-0.713001271,4.358760684,-21.07646696,-8.639947469,0.131476317,0,0
