accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.663918444,-0.140518591,-0.442695935,-36.60592057,4.446228533,18.64318714,0,0,0
-0.782343005,0.203435575,-0.772043296,-0.058476051,103.3466351,-53.71642967,0.438621614,0.121655459,0
-0.776668094,0.040339931,-1.028789706,109.366128,22.18079316,135.0952679,0.353643473,0.129174657,0
-0.81983012,0.547028338,-1.328084293,-81.74049608,1.011746446,-114.7322039,0,0,0
-0.696676317,-0.041575562,-1.14831398,33.97435026,-0.765564054,16.20476805,0.301515384,0,0
-1.178728242,-0.0585145,-0.777354203,-25.512266,-40.34859925,-21.51008129,0.279485814,0,0
-0.421213434,-0.141345966,-0.888566527,-83.28275184,31.62655168,-87.25075585,0.457335581,0.0686833,0
-0.70077606,0.476530755,-1.272065539,-30.90825942,-90.02517778,18.43161922,0.066802987,0,0
-0.679003738,0.321659276,-0.264716164,53.08280775,69.95649908,40.21066693,0,0,0
-0.520148774,0.12360672,-0.393110744,-3.767769458,75.56037544,-8.911353473,0,0,0
-0.859928622,-0.316483761,-0.85501879,217.6872297,24.97365746,170.3561944,0,0,0
-1.252486153,-0.312073375,-0.793558907,-18.88852962,-80.84669731,-10.38204026,0,0,0
-0.584002544,0.220723115,-0.943487916,-26.74729396,20.23447018,-6.251219666,0,0,0
-0.514251615,-0.080372396,-0.590076955,-48.98338558,-76.74271248,-24.44614608,0.293885927,0.20319566,0
-0.504178608,-0.202784414,-0.893497248,16.96812598,-23.11417765,11.78510932,0.349715043,0,0
-0.823314093,0.100181623,-1.107577703,-17.31234839,288.1887437,-54.77034719,0,0,0
-1.254754579,0.127396004,-0.909906147,2.452685689,-67.12605091,4.157977349,0.156779663,0,0
-1.017186696,0.019558127,-0.646045862,47.91827287,-0.538720687,-23.87066388,0,0,0.578488521
-2.82102456,0.393367053,-1.145220228,-13.59982998,-155.0756752,84.83926163,0,0,0
-0.882712037,-0.010262475,-0.691907412,-4.281168704,46.62727744,-25.79165792,0.425009331,0.115423959,0
-1.97138448,-0.303652142,0.307098748,-35.7526997,-88.12506179,67.7100603,0,0,0
-0.626608594,-0.193218567,-0.939137397,-17.87712557,-58.6512318,-57.90804448,0,0,0
-0.806699014,-0.067200253,-0.810233351,15.99201864,33.88097035,-14.34003228,0.495235491,0.172972993,0
-0.460615396,-0.259522323,-0.857344429,1.406527821,-70.20921826,47.27717029,0.229737756,0.051825007,0
-1.134301221,0.217122042,-0.673446719,23.21116041,-85.32947338,0.636809194,0.092117864,0,0
-0.665353887,0.718398973,-0.698269237,2.743814525,-18.79693822,-75.45118334,0,0,0
-0.91107528,0.101546998,-0.663151388,-10.457522,14.88951596,-49.93807059,0,0,0
-0.587581352,0.736689139,-0.893515539,-27.31179253,-13.35578305,-68.45516877,0,0,0
-0.767707203,0.21591971,-0.70975636,147.2153711,21.19987765,3.810688467,0,0,0
-0.430625326,-0.136305105,-0.835408228,40.56396793,5.950932073,14.56630568,0.271579568,0,0.167218858
-0.705928285,0.227395016,-0.909387702,50.38328025,67.97394766,9.001288313,0,0,0
-0.934180183,0.060199773,-0.871062317,-2.431507448,-13.80715997,-34.65401295,0.453454485,0.057790235,0
-0.917857267,0.041757307,-0.634862591,11.01949916,33.32655844,19.00993167,0,0,0
-0.906239575,0.097432768,-0.969829948,-40.37355599,8.586839474,-78.72340926,0.104125731,0,0
-0.83989791,-0.009719745,-0.951771914,-9.357636332,72.21498275,-32.99251346,0,0,0
-0.672275306,0.114989598,-1.228027445,19.44533838,13.84959088,22.68048204,0.36327243,0,0
-0.845934526,0.181461905,-1.094713014,-1.510845462,33.74361889,4.877869993,0,0,0
0.040328691,-0.052284198,-1.113457335,-81.18667316,-92.57078047,-63.17846778,0.141426028,0,0
-0.855740656,0.323479093,-0.680011106,-44.4206369,66.43081553,-21.32037095,0,0,0
-0.123788473,-0.114716311,-1.168316706,34.71185433,-69.6130589,-11.62435974,0.515207751,0,0
-0.915202764,0.120715968,-0.821194054,74.23702934,115.9669283,60.21014558,0,0,0
-0.746486611,0.130725565,-1.089711322,50.78683142,41.38303154,-25.92696062,0.172281751,0,0
-0.834408056,0.285833617,-1.875161042,-43.69148727,14.15120056,-18.94153586,0,0,0
