accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.976476976,0,-0.441614475,-1.648589278,6.074613213,1.576856383,0.052103325,0.183380534,0.499152565
-1.018604753,-0.030722119,-0.351874562,19.25944591,-4.032988933,1.530154333,0,0.078061645,0.950646495
-1.065894603,0.094357096,-0.262431185,24.28598093,21.81161625,-25.77398156,0,0,0.742213927
-1.059168745,0.020923471,-0.301899722,165.670352,51.19071464,13.31340346,0,0,0
-1.056868097,0.085986394,-0.251310581,-4.135040422,-22.78426783,10.1990903,0,0,0.785327375
-1.009349137,0.096842658,-0.512312106,14.5220683,-25.66913348,5.293258561,0.145392909,0.319761636,0
-0.927364265,0.030205964,-0.777114451,46.19543267,-39.88358536,21.70038602,0,0,0
-1.249314514,0.28971418,-0.964690377,133.7697194,179.8557459,12.73698168,0,0,0
-1.014472124,0.028804918,-0.174843659,42.79212398,-29.38339332,23.73444953,0,0,1.095832724
-1.203330594,0.145729488,-0.312240768,-122.4913865,12.80192593,-28.93679457,0,0.060279025,0.535672497
-0.931412696,-0.040474109,-0.63136375,-0.66548462,-15.0695598,-1.452189874,0.253650099,0.316809614,0
-0.91607258,-0.049755307,-0.761549907,22.59996286,-28.63674409,5.759802833,0,0,0
-1.489305113,0.109377967,-0.942456758,78.82251782,229.9259447,39.41280291,0,0,0
-1.015651955,0.07137306,-0.246049786,38.83782171,-22.06404491,14.52440712,0,0,0.809480075
-1.184376944,0.038769067,-0.37429492,-43.19737404,-9.243211049,0.701250076,0,0,0.725128867
-0.994869623,-0.082452241,-0.444285464,-16.88168599,-12.2310293,-7.313044538,0.258382584,0.231693926,0
-0.914418688,0.020415985,-0.738869978,-4.01496679,-44.77371461,-17.92403207,0,0,0
-0.790805895,0.089918506,-0.737631636,-34.51513926,71.86190485,-23.89813589,0,0,0
-0.771893666,-0.100759943,-0.078847704,-117.8720826,-16.28314058,-64.33002701,0,0,0.435399668
-0.991706755,-0.281424452,-0.550690996,-29.0002899,-13.84125015,-6.189536254,0,0.0669737,0.689828319
-0.881870819,0.009514903,-0.552559175,-7.213083605,-6.137372662,-3.966089193,0.153663898,0.206810803,0
-0.964450319,-0.039179687,-0.655844871,1.366113333,-33.18625974,-6.248639185,0,0,0
-0.817787831,-0.175276335,-0.38431764,-85.60869249,92.18983729,-8.216343898,0,0,0
-1.032801602,0.369781572,-0.131423874,40.85088225,-31.42177899,20.02361953,0,0,0.500252223
