accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.01865599,0,-0.438295532,-1.536876997,6.045912189,1.551693791,0.048260617,0.183621618,0.474728682
-1.018042626,-0.03046418,-0.37124736,19.35730619,-4.055922314,1.520007508,0,0.08051859,0.955397065
-0.988683174,0.087595692,-0.246309014,24.46240845,21.39808899,-26.53780211,0,0,0.728703619
-1.147150117,0.020519867,-0.277886127,170.5372805,51.16578361,14.53771741,0,0,0
-0.975040467,0.092890059,-0.259020983,-4.268848074,-21.94003312,10.07824976,0,0,0.825624887
-0.974860781,0.098032823,-0.529048579,13.55708108,-25.45761791,5.318259044,0.133376788,0.306922502,0
-0.892226752,0.028549188,-0.743965965,42.59786991,-39.79843719,23.43801873,0,0,0
-1.243029769,0.304282758,-0.951393902,130.2328923,182.3443577,12.75960538,0,0,0
-1.02790307,0.030719947,-0.180250881,42.22936612,-27.92112578,24.30118915,0,0,1.02380958
-1.196406754,0.149988307,-0.319625734,-119.8361288,12.72690458,-29.70744311,0,0.058276546,0.57722111
-0.962251675,-0.04004529,-0.624327982,-0.668257097,-15.552875,-1.437478649,0.250642791,0.33933025,0
-0.909827379,-0.049564079,-0.794479158,22.82457,-31.00698153,5.688533416,0,0,0
-1.436192256,0.114241284,-0.925005512,75.73772784,233.2032217,35.98756947,0,0,0
-1.023525812,0.072063803,-0.231127768,38.61332251,-22.56116096,14.68556588,0,0,0.815830312
-1.174183373,0.041090167,-0.344288304,-41.74796644,-9.40934856,0.645242297,0,0,0.723923312
-1.016049519,-0.083615809,-0.442993195,-16.9941276,-12.16429743,-7.373262928,0.249282985,0.236303589,0
-0.945900258,0.020927127,-0.745170702,-4.152811868,-41.18702258,-16.50055813,0,0,0
-0.751718099,0.088402324,-0.719428052,-35.35446984,74.01698633,-24.21156222,0,0,0
-0.822439975,-0.095391871,-0.076071353,-126.5910601,-17.36053881,-68.91009205,0,0,0.441415357
-0.948482575,-0.277933377,-0.556805058,-28.30533587,-13.70294064,-6.581349049,0,0.068825433,0.662759431
-0.916920035,0.009796658,-0.545311727,-7.357178103,-5.832620351,-4.19040253,0.155443618,0.203097634,0
-0.921111927,-0.040021195,-0.70675933,1.361849554,-31.85342297,-6.594058235,0,0,0
-0.829277302,-0.165951971,-0.356300258,-84.08762477,94.55848131,-8.353738232,0,0,0
-0.99080292,0.38375601,-0.128190329,42.14075396,-29.90506651,20.72074253,0,0,0.458863927
-1.143603467,0.009522253,-0.137643587,-18.11498032,-8.245128636,-1.024771588,0,0,0.777222015
-1.05042149,-0.031054096,-0.432347374,11.70040356,-11.97258556,5.731273728,0.188148983,0.299663769,0
-0.936259484,0.029687332,-0.55424992,6.564863361,-12.43693228,-8.954465412,0.281119286,0.357887687,0
-0.839005977,0.019156774,-0.715190276,33.95679352,-48.49937659,5.489785545,0,0,0
-1.140998849,0.319923964,-0.649972313,-74.72072561,193.9190026,-28.13765149,0,0,0
-1.074130474,-0.020562107,-0.135263465,19.44676272,-21.37005025,16.50081391,0,0,0.81853293
-1.002051249,-0.06059832,-0.376822124,-16.06131571,-14.50216551,-2.373698999,0,0,0.929314522
-0.887638337,-0.172285328,-0.513507509,-3.940510575,-11.54965476,-5.865847918,0.105197017,0.173766697,0.176784608
-0.905412966,-0.179724255,-0.695361464,56.19872954,-25.53359346,28.73106376,0.201820035,0.310115349,0
-1.083440389,0.816005014,-0.185741663,386.5532968,79.32244875,112.6845835,0,0,0
-0.919492099,-0.135653474,-0.289740728,-12.06819973,-2.988317742,0.311930432,0,0,0.601608853
-0.956209093,-0.117876758,-0.302894557,3.566077112,-8.773403512,11.46621266,0,0,1.037962868
-1.037684837,0.058245743,-0.49196963,-88.88027023,-7.115739308,-28.97416291,0,0,0.658364157
-0.899160138,-0.052330115,-0.620968085,17.298384,-30.88215573,-3.799233002,0.25150451,0,0
-0.791049034,0,-0.944716133,22.36344862,-25.68693462,1.310800355,0,0,0
-1.157121621,0.079217307,-1.098604105,-99.62773782,207.7429053,13.62107038,0,0,0
-1.020020358,0.124690492,-0.16415098,-4.624896168,-16.23377969,4.141062324,0,0,0.739359754
-0.955595324,-0.057772403,-0.329032379,12.98452676,-10.67550913,9.390097149,0,0,0.704208683
-0.981841639,-0.162991042,-0.464668134,1.771009253,-4.972326331,-0.941050216,0.155945011,0.194689135,0.534020079
