accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.22,0.91,-0.02,-33.33,-37.41,20.94,0.00,0.00,0.00
-0.18,1.01,-0.18,11.60,17.15,-22.89,0.00,0.00,0.61
-0.01,0.96,-0.01,23.50,3.30,-15.44,0.09,0.23,0.32
0.06,0.88,0.23,56.03,-17.03,-41.20,0.00,0.00,0.00
-0.17,1.01,0.07,-109.62,19.71,110.29,0.00,0.00,0.00
-0.04,1.00,-0.14,15.75,17.03,-32.35,0.00,0.00,0.92
0.10,0.90,0.17,28.50,0.00,-18.37,0.33,0.34,0.00
0.49,0.44,0.58,37.66,-77.03,-56.27,0.00,0.00,0.00
-0.36,1.05,-0.00,-4.39,54.57,6.53,0.00,0.00,0.12
0.00,0.97,-0.04,14.10,0.12,-15.99,0.00,0.07,0.72
0.18,0.86,0.20,36.01,-10.93,-23.38,0.13,0.37,0.00
-0.07,0.78,0.44,-22.95,-226.81,-91.61,0.00,0.00,0.00
-0.33,0.81,0.09,-24.60,-59.69,6.90,0.00,0.00,0.00
-0.10,0.89,-0.00,40.77,-31.68,-45.23,0.00,0.00,0.82
-0.74,1.29,0.01,-5.49,44.13,38.27,0.00,0.00,0.92
0.08,0.99,0.14,43.88,-4.21,-23.38,0.20,0.35,0.00
-0.07,0.56,0.36,-128.91,23.68,92.22,0.00,0.00,0.00
0.00,1.09,-0.19,35.71,-52.49,-87.77,0.00,0.00,0.55
-0.01,0.97,-0.02,20.81,-1.46,-18.43,0.20,0.06,0.44
0.03,0.86,0.22,66.04,-16.85,-37.90,0.00,0.00,0.00
-0.24,0.95,-0.03,-93.32,-13.18,69.40,0.00,0.00,0.00
-0.16,1.03,0.06,21.24,0.67,-36.74,0.00,0.00,0.65
0.03,0.98,0.04,21.61,-13.98,-17.52,0.17,0.38,0.00
0.24,0.81,0.22,24.35,-61.89,-50.29,0.00,0.00,0.00
0.31,0.73,0.52,-25.57,-39.98,-29.72,0.00,0.00,0.00
-0.19,1.10,-0.13,10.19,1.77,-49.99,0.00,0.00,0.89
-0.02,0.98,0.00,16.11,-2.44,-7.87,0.31,0.16,0.20
-0.15,1.09,0.21,73.97,-39.06,-78.55,0.00,0.00,0.00
0.01,0.80,0.07,27.28,-93.44,-43.21,0.00,0.00,0.00
-0.02,0.99,-0.03,14.04,14.04,-17.46,0.00,0.00,0.85
0.09,0.97,0.11,33.94,-3.23,-21.24,0.13,0.42,0.00
0.36,0.41,0.37,-65.92,35.77,47.73,0.00,0.00,0.00
-0.36,0.91,-0.19,19.10,11.90,-34.24,0.00,0.00,0.51
0.04,0.97,0.00,19.29,-3.66,-13.00,0.08,0.27,0.07
0.11,0.92,0.19,43.64,1.40,-19.04,0.10,0.00,0.00
0.66,0.89,0.80,-96.98,64.70,239.26,0.00,0.00,0.00
-0.10,0.93,-0.13,-11.90,49.32,4.15,0.00,0.00,0.86
-0.11,0.95,0.12,55.66,0.92,2.81,0.31,0.17,0.10
0.25,0.88,0.49,-161.74,67.20,146.61,0.00,0.00,0.00
-0.22,0.98,-0.08,15.93,-18.07,-44.01,0.00,0.00,0.92
0.03,0.97,0.06,24.84,-6.77,-18.25,0.35,0.31,0.00
-0.02,0.95,0.45,90.52,-98.63,-90.03,0.00,0.00,0.00
-0.35,1.20,-0.10,-8.42,15.81,16.60,0.00,0.00,0.22
0.01,0.98,-0.01,19.04,-8.48,-21.30,0.00,0.00,0.88
0.10,0.97,0.11,33.45,2.50,-15.50,0.22,0.20,0.00
0.39,0.52,0.37,-74.04,27.53,23.56,0.00,0.00,0.00
-0.51,1.08,-0.42,10.19,103.52,-3.11,0.00,0.00,0.40
-0.01,0.97,-0.08,15.44,-2.69,-11.66,0.00,0.07,0.62
0.06,0.96,0.15,34.36,-2.20,-10.68,0.30,0.33,0.00
-0.43,0.96,0.12,-15.50,-257.08,-122.50,0.00,0.00,0.00
-0.38,0.89,-0.08,-18.49,-42.48,28.08,0.00,0.00,0.00
-0.23,1.05,-0.37,17.33,7.69,-32.10,0.00,0.00,0.50
-0.00,0.98,0.05,15.50,-13.43,-15.56,0.27,0.22,0.00
0.07,0.91,0.20,53.47,-10.99,-28.87,0.00,0.00,0.00
0.07,0.92,0.38,-153.44,56.82,162.17,0.00,0.00,0.00
-0.15,1.03,-0.12,21.55,6.71,-24.48,0.00,0.00,1.03
0.01,0.98,0.05,18.74,26.31,-13.06,0.06,0.00,0.61
-0.06,1.17,0.31,92.35,-80.26,-102.36,0.00,0.00,0.00
-0.19,0.83,0.05,1.95,41.75,-27.10,0.00,0.00,0.09
-0.02,0.96,-0.05,20.26,-12.39,-18.01,0.00,0.06,0.68
-0.03,0.98,0.19,39.12,-42.97,-28.14,0.07,0.14,0.00
