accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.31,1.01,-0.17,-74.77,-11.29,69.46,0.00,0.00,0.00
0.02,0.98,-0.03,17.58,4.39,-36.25,0.00,0.00,0.67
0.10,0.92,0.07,25.45,-0.73,-17.70,0.24,0.29,0.00
0.12,0.94,0.28,44.62,1.10,-10.07,0.00,0.00,0.00
0.01,0.93,0.23,-148.74,39.86,140.20,0.00,0.00,0.00
-0.17,1.01,-0.03,12.88,26.18,-21.91,0.00,0.00,0.73
-0.02,0.98,0.01,19.65,4.39,-8.06,0.09,0.26,0.32
0.20,0.85,0.24,34.30,-2.62,-22.09,0.00,0.00,0.00
0.05,0.96,0.39,-180.36,-62.50,123.66,0.00,0.00,0.00
-0.18,0.99,-0.05,13.79,35.34,-23.62,0.00,0.00,0.78
-0.01,0.98,-0.04,18.31,-13.61,-17.94,0.06,0.07,0.58
0.19,0.83,0.28,23.99,-4.15,-15.01,0.00,0.13,0.00
0.22,0.82,0.63,40.47,-26.55,-39.00,0.00,0.00,0.00
-0.18,0.98,-0.05,-18.37,-8.42,19.35,0.00,0.00,0.00
-0.14,0.97,-0.10,3.54,19.59,-13.12,0.00,0.00,0.86
0.13,0.89,0.03,25.27,-8.97,-16.17,0.11,0.29,0.08
0.15,0.94,0.21,33.39,-2.14,-13.24,0.00,0.13,0.00
0.06,0.43,0.39,-172.55,78.67,114.20,0.00,0.00,0.00
-0.17,0.98,-0.04,16.11,-8.48,-30.82,0.00,0.00,0.53
-0.01,1.01,-0.04,15.81,-12.02,-9.03,0.00,0.00,0.88
0.08,0.91,0.13,33.45,34.55,-17.27,0.12,0.25,0.23
-0.01,0.90,0.30,48.34,-25.45,-41.50,0.00,0.00,0.00
-0.14,0.88,0.09,-80.20,68.30,106.87,0.00,0.00,0.00
-0.06,0.99,-0.05,12.63,16.48,-26.98,0.00,0.00,0.62
0.00,0.96,-0.04,19.04,10.31,-14.83,0.00,0.15,0.58
0.28,0.87,0.22,19.65,-8.00,-10.19,0.09,0.24,0.00
0.14,0.75,0.37,49.87,-21.97,-69.70,0.00,0.00,0.00
-0.16,0.96,-0.03,-45.29,-92.59,-7.26,0.00,0.00,0.00
-0.50,0.96,-0.33,6.23,23.07,-3.36,0.00,0.00,0.17
-0.06,1.00,0.04,14.10,-23.32,-28.14,0.00,0.00,0.71
0.05,0.99,0.08,24.60,0.00,-16.78,0.31,0.20,0.04
0.06,0.83,0.25,42.60,-10.68,-18.80,0.00,0.00,0.00
-0.15,1.02,0.15,-133.12,18.37,137.02,0.00,0.00,0.00
-0.23,0.98,-0.14,19.41,-7.93,-31.19,0.00,0.00,0.82
0.06,1.04,0.05,15.63,-38.21,-17.21,0.00,0.00,0.82
0.19,0.90,0.13,31.37,-4.88,-16.54,0.00,0.40,0.00
0.47,0.37,0.54,42.72,-34.30,-43.15,0.00,0.00,0.00
-0.36,0.91,-0.31,7.69,39.73,-4.27,0.00,0.00,0.29
-0.03,0.99,-0.07,13.06,34.36,-15.26,0.00,0.00,0.73
0.04,0.97,0.03,31.37,-16.85,-26.18,0.26,0.40,0.07
0.23,0.88,0.29,19.23,-1.65,-6.77,0.18,0.28,0.00
0.24,0.66,0.39,53.71,-8.36,-67.20,0.00,0.00,0.00
-0.05,0.93,0.10,-88.75,-31.62,86.24,0.00,0.00,0.00
-0.22,0.99,-0.08,11.05,16.11,-16.11,0.00,0.00,0.65
-0.06,0.98,-0.05,13.37,1.16,-28.99,0.15,0.12,0.22
0.11,0.95,0.08,20.08,0.00,-12.15,0.17,0.40,0.00
0.14,0.83,0.27,36.56,-31.43,-19.59,0.00,0.12,0.00
0.13,0.95,0.36,-160.64,73.06,157.23,0.00,0.00,0.00
-0.24,0.94,-0.15,5.98,4.64,-11.90,0.00,0.00,0.72
-0.01,0.98,-0.04,7.81,21.12,-8.54,0.00,0.00,0.77
0.01,0.98,-0.01,11.60,-2.62,-8.85,0.21,0.06,0.53
0.06,0.93,0.16,18.55,-2.44,-7.51,0.21,0.28,0.00
-0.14,0.95,0.28,42.30,-33.45,-22.83,0.00,0.00,0.00
-0.17,0.99,0.14,-99.98,26.61,93.08,0.00,0.00,0.00
-0.24,1.02,-0.12,14.04,7.63,-19.78,0.00,0.00,0.76
-0.13,1.03,-0.05,8.36,11.90,-15.56,0.00,0.00,0.62
0.10,0.95,0.06,16.11,-2.56,-10.13,0.15,0.30,0.14
0.15,0.88,0.27,17.70,-13.55,-9.58,0.25,0.40,0.00
0.33,0.94,0.54,92.35,20.75,-55.42,0.00,0.00,0.00
-0.40,1.12,-0.10,7.08,32.41,11.84,0.00,0.00,0.06
-0.10,1.02,-0.00,0.73,-2.93,-7.93,0.00,0.00,0.72
-0.04,0.96,-0.00,16.85,1.10,-24.60,0.18,0.16,0.14
0.07,0.92,0.16,27.53,-17.88,-25.15,0.33,0.36,0.00
0.05,0.86,0.26,-3.54,-98.14,-46.94,0.00,0.00,0.00
-0.49,0.80,0.14,4.88,-363.83,-150.45,0.00,0.00,0.00
-0.34,1.00,-0.23,-12.70,-4.03,7.75,0.00,0.00,0.13
-0.21,1.04,0.05,-1.89,-24.96,-15.01,0.00,0.00,0.69
0.08,0.96,0.01,14.40,13.61,-9.52,0.17,0.14,0.39
0.22,0.87,0.25,19.90,-0.79,-11.66,0.10,0.32,0.00
0.05,0.39,0.21,-92.04,22.71,68.05,0.00,0.00,0.00
-0.47,0.95,-0.23,18.68,-10.19,-18.49,0.00,0.00,0.32
-0.18,1.04,-0.11,15.44,-25.94,-30.76,0.00,0.00,0.70
0.10,0.94,0.02,22.71,-15.20,-18.13,0.09,0.16,0.43
0.13,0.89,0.18,24.54,-8.30,-13.18,0.06,0.18,0.00
-0.07,0.38,0.11,-116.46,6.53,120.67,0.00,0.00,0.00
-0.30,0.96,-0.22,14.71,-32.65,-28.44,0.00,0.00,0.34
-0.06,0.98,-0.08,14.22,8.12,-19.35,0.00,0.00,0.85
0.07,0.97,-0.02,16.42,13.12,-9.28,0.08,0.00,0.53
0.09,0.97,0.10,24.48,-15.50,-19.84,0.19,0.31,0.00
0.19,0.81,0.31,19.47,-0.73,-4.09,0.00,0.00,0.00
0.38,0.51,0.54,44.74,37.60,-19.47,0.00,0.00,0.00
0.12,0.81,0.17,-2.01,54.14,-7.87,0.00,0.00,0.06
0.07,0.97,-0.09,7.87,-62.32,-31.74,0.00,0.00,0.88
