accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.02,0,-0.43,-1.59,6.35,1.59,0.05,0.18,0.49
-1.06,-0.03,-0.36,19.1,-4.09,1.59,0,0.08,0.91
-1.03,0.09,-0.25,23.62,21.91,-27.1,0,0,0.72
-1.1,0.02,-0.29,164.18,49.87,13.85,0,0,0
-1.02,0.09,-0.25,-4.33,-22.03,10.25,0,0,0.82
-1.01,0.1,-0.53,13.98,-25.39,5.19,0.14,0.31,0
-0.89,0.03,-0.78,44.68,-41.26,22.4,0,0,0
-1.19,0.3,-0.93,134.16,175.66,13,0,0,0
-1.01,0.03,-0.18,42.3,-28.26,23.74,0,0,1.07
-1.25,0.15,-0.31,-118.71,13.06,-30.09,0,0.06,0.56
-0.96,-0.04,-0.62,-0.67,-15.2,-1.4,0.26,0.33,0
-0.9,-0.05,-0.8,22.4,-30.03,5.62,0,0,0
-1.44,0.11,-0.92,79.59,238.65,37.78,0,0,0
-1.04,0.07,-0.24,38.45,-22.22,14.1,0,0,0.84
-1.13,0.04,-0.36,-41.5,-9.64,0.67,0,0,0.75
-0.98,-0.08,-0.45,-17.21,-12.63,-7.2,0.26,0.23,0
-0.92,0.02,-0.72,-4.03,-43.27,-17.21,0,0,0
-0.77,0.09,-0.75,-34.79,70.5,-25.09,0,0,0
-0.81,-0.1,-0.08,-121.64,-16.97,-67.69,0,0,0.44
-0.95,-0.28,-0.56,-29.3,-13.67,-6.35,0,0.07,0.67
-0.9,0.01,-0.55,-7.2,-5.98,-4.03,0.16,0.2,0
-0.96,-0.04,-0.68,1.34,-32.78,-6.29,0,0,0
-0.79,-0.17,-0.37,-82.95,94.48,-8.12,0,0,0
-0.99,0.38,-0.13,40.95,-30.4,20.51,0,0,0.48
-1.15,0.01,-0.14,-17.4,-8.24,-0.98,0,0,0.76
-1.01,-0.03,-0.44,11.9,-12.51,5.62,0.19,0.31,0
-0.98,0.03,-0.54,6.65,-13.06,-8.97,0.29,0.37,0
-0.87,0.02,-0.73,32.65,-50.78,5.43,0,0,0
-1.1,0.32,-0.68,-72.63,191.47,-29.36,0,0,0
-1.04,-0.02,-0.14,18.98,-22.16,16.97,0,0,0.8
-1.03,-0.06,-0.37,-15.87,-14.65,-2.44,0,0,0.94
-0.92,-0.17,-0.49,-3.85,-11.29,-5.74,0.11,0.17,0.17
-0.94,-0.18,-0.67,59.08,-24.84,30.15,0.21,0.32,0
-1.07,0.78,-0.18,389.77,79.16,109.25,0,0,0
-0.93,-0.14,-0.29,-11.6,-2.87,0.31,0,0,0.58
-0.97,-0.12,-0.31,3.66,-8.48,11.17,0,0,1.06
-1.04,0.06,-0.48,-91.43,-7.14,-30.03,0,0,0.68
-0.94,-0.05,-0.62,16.66,-29.85,-3.72,0.26,0,0
-0.78,0,-0.93,22.4,-26.61,1.34,0,0,0
-1.15,0.08,-1.09,-96.56,214.84,13.98,0,0,0
-1.05,0.13,-0.17,-4.58,-15.5,4.15,0,0,0.74
-1,-0.06,-0.33,12.7,-10.44,9.28,0,0,0.69
-1,-0.17,-0.46,1.83,-4.76,-0.92,0.16,0.2,0.56
-1,-0.07,-0.46,7.75,-17.82,3.6,0.15,0.35,0.11
-0.9,0.01,-0.77,22.4,-30.15,-8.91,0.05,0,0
-0.93,0.41,-0.6,70.07,155.03,-0.67,0,0,0
-0.99,0.01,-0.1,19.35,-20.51,13,0,0,0.43
-1.03,-0.04,-0.3,1.22,-13.85,8.91,0,0,0.75
-1.03,-0.1,-0.44,6.04,-7.2,2.32,0.14,0.21,0.16
-0.97,-0.07,-0.59,8.3,-13.55,-6.41,0.25,0.2,0
-0.9,0.04,-0.79,-6.65,-37.84,-7.32,0,0,0
-1.05,-0.24,-1.01,-197.45,172.12,-25.33,0,0,0
-0.97,0.02,-0.09,35.89,-23.74,25.02,0,0,0.53
-1.01,-0.1,-0.3,1.59,-15.38,5.25,0,0,0.89
