accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.854365984,-0.009735728,-0.283524024,43.34482308,-10.89450064,-4.680862604,0,0,0.957206834
-1.01243455,0.21461977,-0.376905801,18.59464853,52.98830239,-0.117147671,0,0,0
-1.073910001,0.06072403,-0.667516217,-44.65607382,-56.29134359,2.416481097,0,0,0.196662269
-0.957623145,0.118396173,-0.373091175,10.19620007,-17.10257073,14.34446408,0,0,0.698664089
-0.972234915,0.060419634,-0.520191022,-5.067325999,18.12615315,9.737398904,0.108454037,0.204237178,0.108721881
-1.065455063,-0.057900793,-0.475251172,44.59989716,-6.034166272,16.28253219,0.076180296,0.23847422,0.283235786
-0.949314311,-0.057619866,-0.514330806,39.88216116,3.767238127,21.57553526,0.136624189,0.201474041,0.28326956
-0.620973101,0.010426525,-1.137688903,55.96654898,-58.66662087,38.97995343,0,0,0
-0.755346255,0.132496422,-0.535790619,2.830142872,128.9215851,2.529507827,0,0,0
-0.884687042,0.041456348,-0.419058718,-5.553910957,-24.37229652,-4.602712635,0.185253953,0.288488072,0.06991129
-0.525657836,0.019400655,-1.183987778,22.61740198,-32.63166946,40.90593297,0.138136778,0.201771612,0
-0.508428229,0.493056388,-1.839953403,-34.27858564,-4.700625468,-44.15677772,0,0,0
-1.061732921,0.176894259,-0.419353872,0.172786299,-42.6342142,-0.302490455,0,0,0
-0.847668425,0.232636216,-0.653773337,-51.90695521,-13.21232281,-1.528337301,0.440069936,0.387988566,0
-1.35416171,0.30813567,-1.066003591,95.09302979,-103.1996962,26.93274306,0,0,0
-0.8125719,0.010435369,-0.640053684,-36.56703934,66.78586199,-13.50216584,0,0,0.588341679
-0.323041849,-0.212453576,-0.81460518,-0.881369453,-44.91298827,-4.61199481,0.289608518,0.27179655,0
-0.536046319,0.236789914,-0.52351617,-1.811247633,95.11594835,-35.76038587,0,0,0
-0.956212849,-0.009510835,-0.495558996,-12.75423221,-15.31290913,-2.951297582,0.191332019,0.255615303,0.145242779
-1.061627222,0.031258728,-0.856347989,13.02827492,-112.263474,2.128309332,0.225425755,0.303971131,0
-1.075849387,-0.051175634,-0.590871266,10.1227759,71.59215781,16.1732413,0,0.050208086,0.528085158
-0.761573158,0.108712582,-0.897269876,-13.26171128,-62.87299825,-2.320195313,0.345440869,0.415725559,0
-0.858546208,-0.048442504,-0.667885105,30.33254039,-42.023926,72.66161387,0,0,0.410026534
-1.296870426,0.162372245,-1.004137152,-60.05214619,-176.1051429,3.036761912,0,0,0
-1.039585723,0.062974241,-0.466892451,23.08234075,-20.76957564,16.60608168,0.123826044,0.248166595,0.209615404
-1.226664835,0.267685484,-0.419914629,-82.75135242,51.56390585,12.16895488,0,0,0
-0.869904372,0.118525882,-0.371428362,9.538799207,-27.57948654,-3.08617472,0.04800731,0.123886577,0.658539548
-0.617946407,0.263484062,-1.995267697,34.1794515,39.63096225,-7.272847716,0,0,0
-1.062286949,0.020741231,-0.414723302,27.50014159,-16.79468469,3.444248539,0.080192484,0.040206524,0.495393261
-0.835120425,0.520161938,-0.784184825,31.68025134,-91.93453321,-4.389835606,0,0,0
-0.865397605,0.165608336,-0.689471854,5.935908807,12.99378607,-31.78155033,0.151537947,0.123819967,0
-0.668251033,-0.12403397,-0.779362253,53.61090966,-75.20452055,-2.063704488,0,0,0
-0.817417489,-0.039129367,-0.505144135,9.18927275,0.497962931,10.99608706,0.315487056,0.251980397,0
-0.702652449,-0.223688532,-0.942978306,42.01684777,-93.77045807,45.13893194,0,0,0
-0.890115308,0.062209039,-0.742199731,-54.1845518,61.08804964,-13.24136536,0.181596279,0.121321798,0
-1.027382313,0.408717918,-0.709052846,-18.16399743,-148.4025886,0.248158123,0,0,0
-1.020169659,-0.09123753,-0.719271562,68.6959072,8.855583274,15.26466879,0.294781797,0.248921194,0
-0.732353996,-0.19228419,-1.036265517,-48.59798303,-44.89381779,-35.7605713,0,0,0
-0.920135172,0,-0.93700275,-159.5115362,194.4461625,-78.2815082,0,0,0
-1.044577795,-0.390022076,-0.8584165,42.27159361,-4.516912771,11.98037012,0,0,0
-1.034690812,0.641270253,-0.547563965,-42.06694456,89.52962485,-134.4536937,0.278270738,0.414924261,0
-0.899362656,0.451923683,-3.442309659,145.6952248,74.34254184,89.50557153,0,0,0
-1.130305114,0.233573434,-0.142791482,-90.90237839,37.36239532,-22.83509031,0,0,0.371232715
-0.606949801,0.030784427,-1.187576582,2.780232018,-4.740559353,3.439726868,0.136037913,0.184148127,0
-0.553555404,0.086796575,-0.456484833,16.5363411,-70.53069609,8.30291206,0.107434412,0.102224719,0.519881671
-0.847500935,0.16174252,-0.59812715,13.16667358,-6.956115733,12.68622572,0,0,0
-0.669158779,0,-0.65747913,4.991354132,76.0923962,-33.18400648,0.22385405,0,0
-1.035773143,0.08763529,-1.317108353,-5.144454442,177.3438304,-42.77752013,0,0,0
-0.743481083,0,-0.859150917,-3.152867206,79.04834063,-1.061957131,0.226475552,0.050119381,0
-1.070784128,-0.088687507,-1.145402397,68.22503244,-141.9044312,63.81135827,0,0,0
-0.965596737,0.307643649,-0.373330894,20.44728643,33.65915017,7.539953786,0,0,0
-0.959265709,-0.009737358,0.119147016,-43.57056603,-15.22855798,-14.67301598,0,0,0.845567858
-0.390073252,0.080383193,-1.6703849,18.75541829,-10.78081108,-8.323270969,0,0,0
-0.87250304,0.092016237,-0.577610804,-16.39266699,70.04423154,12.2467968,0,0,0
-0.881391665,0.088536951,-0.543201987,67.6151239,79.90829591,21.07819774,0.132915642,0.212105477,0.070299464
-0.855375045,0.119768926,-1.115579937,-34.28347844,-140.8849581,18.22476142,0.126408239,0.238605852,0
