accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.79,-0.02,-0.58,-49.87,125.06,-15.81,0.00,0.00,0.00
-1.05,0.14,-0.27,26.49,-28.32,10.86,0.00,0.00,1.10
-1.05,0.09,-0.42,1.77,-9.89,5.43,0.00,0.00,1.26
-0.93,0.12,-0.84,-1.16,-40.65,-4.09,0.00,0.04,0.00
-0.91,0.11,-0.83,-19.84,-11.66,-7.02,0.07,0.00,0.00
-1.16,-0.02,-1.13,10.50,268.98,81.05,0.00,0.00,0.00
-0.99,-0.05,-0.16,-32.10,-28.38,4.82,0.00,0.00,0.93
-0.98,-0.04,-0.46,49.26,-21.97,6.29,0.00,0.00,1.04
-0.90,0.14,-0.75,-29.66,-41.38,-21.61,0.21,0.17,0.00
-0.96,0.17,-0.81,31.19,-75.44,3.66,0.00,0.00,0.00
-0.78,0.08,-0.58,52.31,93.63,41.44,0.00,0.00,0.00
-1.02,-0.10,-0.34,-3.78,-27.89,0.18,0.00,0.00,1.23
-0.99,-0.02,-0.47,8.06,-17.88,-3.48,0.00,0.15,0.57
-0.91,-0.01,-0.77,3.30,-33.33,-5.31,0.21,0.27,0.00
-0.61,0.17,-1.05,35.10,-33.51,-2.62,0.00,0.00,0.00
-0.22,0.51,-1.26,114.99,-18.68,113.22,0.00,0.00,0.00
-0.17,0.14,-0.94,-7.45,29.24,-73.06,0.00,0.00,0.83
-1.06,0.05,-0.40,33.02,-10.19,6.53,0.00,0.11,0.46
-0.96,-0.12,-0.56,15.32,-8.48,-1.77,0.21,0.18,0.00
-0.89,0.04,-0.64,-11.90,-50.72,-12.08,0.14,0.00,0.00
-0.80,0.23,-0.95,88.50,225.59,48.16,0.00,0.00,0.00
-1.01,-0.12,-0.11,-1.16,-18.13,7.87,0.00,0.00,0.39
-1.03,-0.02,-0.39,8.42,-0.73,14.83,0.00,0.00,0.87
-1.02,-0.06,-0.43,9.09,-19.10,-2.20,0.13,0.18,0.38
-0.91,-0.01,-0.82,16.78,-25.02,2.14,0.28,0.28,0.00
-1.03,0.22,-0.87,63.84,-76.23,13.37,0.00,0.00,0.00
-0.73,0.11,-0.86,46.81,-3.48,12.02,0.00,0.00,0.00
-1.06,-0.01,-0.31,-2.20,-18.74,6.10,0.00,0.00,1.02
-1.04,-0.04,-0.40,10.31,-8.54,5.13,0.00,0.00,1.18
-0.97,-0.13,-0.61,-3.60,-24.11,-6.65,0.15,0.22,0.31
-0.87,0.00,-0.79,7.14,-31.68,1.16,0.18,0.21,0.00
-0.75,0.10,-0.96,26.43,-31.56,-3.30,0.00,0.00,0.00
-0.84,0.31,-1.32,-24.23,107.91,10.62,0.00,0.00,0.00
