accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.35,0.98,-0.15,-91.00,6.47,-6.90,0.00,0.00,0.00
-0.21,0.97,-0.16,30.46,4.76,-5.92,0.00,0.00,0.68
-0.22,0.94,-0.02,16.85,16.42,-0.31,0.17,0.27,0.17
-0.28,0.95,0.17,37.23,-4.15,8.00,0.15,0.49,0.00
-0.46,0.43,-0.06,-175.96,-52.06,16.36,0.00,0.00,0.00
-0.42,0.81,-0.27,39.18,4.82,-10.07,0.00,0.00,0.57
-0.31,1.00,-0.08,26.49,-4.46,-1.16,0.13,0.27,0.35
-0.34,0.89,0.20,38.27,-6.59,4.03,0.05,0.10,0.00
-0.48,0.50,0.01,-148.07,-43.40,24.05,0.00,0.00,0.00
-0.28,0.90,-0.43,37.05,2.20,-20.57,0.00,0.00,0.39
-0.24,0.93,-0.05,21.73,-7.69,-4.52,0.06,0.16,0.32
-0.29,0.89,0.10,32.53,0.37,6.65,0.00,0.25,0.00
-0.36,0.68,0.44,62.81,-16.05,-0.06,0.00,0.00,0.00
-0.28,1.02,-0.15,22.64,0.92,12.02,0.00,0.00,0.00
-0.26,0.95,-0.12,14.47,34.30,-8.18,0.00,0.00,0.69
-0.29,0.96,0.11,54.63,-5.19,7.08,0.29,0.38,0.00
