accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.22,0.85,0.35,50.29,32.04,19.47,0.06,0.00,0.00
-0.09,0.63,0.42,11.17,19.59,-4.33,0.63,0.00,0.00
0.01,0.80,0.31,-5.19,-74.83,7.32,0.00,0.00,0.00
-0.04,0.99,0.43,-18.43,88.07,-16.05,0.30,0.00,0.00
0.03,0.44,0.93,16.91,-10.74,-29.79,0.38,0.00,0.00
-0.13,0.83,0.33,-53.89,270.20,87.77,0.00,0.00,0.00
0.09,0.64,0.44,52.86,0.55,6.47,0.59,0.00,0.00
0.09,0.56,0.44,15.50,-36.38,-16.11,0.00,0.00,0.00
0.17,0.92,0.31,10.56,54.44,-27.40,0.49,0.00,0.00
0.12,0.54,0.87,-39.06,-7.20,-8.67,0.37,0.00,0.00
-0.37,0.76,0.42,-63.17,49.38,51.03,0.00,0.00,0.00
-0.09,0.78,0.31,68.30,-7.14,-61.77,0.49,0.00,0.00
0.93,0.68,0.83,-104.61,-210.14,-71.72,0.00,0.00,0.00
0.05,0.46,0.42,53.41,-23.80,-30.21,0.54,0.00,0.00
-0.48,0.67,0.36,20.45,-106.75,-46.45,0.00,0.00,0.00
-0.06,0.59,0.44,-25.63,96.01,-27.53,0.27,0.00,0.00
0.22,0.57,0.25,-47.36,14.34,-10.38,0.00,0.00,0.00
0.13,0.67,0.24,7.57,-22.71,-34.30,0.27,0.00,0.00
0.10,0.80,0.82,-19.84,47.73,-28.69,0.13,0.00,0.00
0.14,1.07,0.40,12.15,147.28,-39.49,0.37,0.00,0.00
0.13,0.69,0.83,-6.90,-16.05,-8.42,0.25,0.00,0.00
0.40,0.43,0.13,10.38,69.89,-67.20,0.00,0.00,0.05
0.15,0.76,0.47,92.04,-3.42,-27.22,0.45,0.00,0.06
0.23,0.65,0.51,-139.77,-84.78,41.32,0.00,0.00,0.00
0.15,0.76,0.25,73.85,17.58,-1.83,0.37,0.00,0.14
0.10,0.60,0.29,16.30,-34.67,-27.83,0.00,0.00,0.00
-0.03,0.93,0.17,22.28,39.92,-34.06,0.21,0.00,0.33
-0.17,0.79,0.50,-68.18,-246.15,-122.68,0.00,0.00,0.00
0.01,0.81,0.37,9.28,100.83,-5.55,0.00,0.00,0.05
0.14,0.89,0.36,23.68,14.40,-21.18,0.40,0.00,0.00
-0.21,0.55,0.26,-64.15,-172.91,0.18,0.00,0.00,0.00
-0.08,1.09,0.14,28.50,-52.37,-44.07,0.36,0.00,0.05
-0.00,0.62,0.38,-2.69,-36.44,-40.47,0.00,0.00,0.00
-0.06,0.83,0.24,-4.03,51.09,-12.02,0.27,0.00,0.17
0.19,0.71,0.86,-2.38,-36.68,-27.47,0.29,0.00,0.00
0.56,0.58,1.03,-8.24,129.15,30.09,0.00,0.00,0.00
0.09,0.71,0.34,73.79,8.42,-18.80,0.45,0.00,0.12
-0.26,0.64,0.19,-91.00,-134.22,-15.14,0.00,0.00,0.00
0.30,0.87,0.30,41.44,-1.53,-28.38,0.38,0.00,0.09
0.00,0.74,0.47,-34.18,-130.80,-43.82,0.00,0.00,0.00
0.02,0.90,0.27,4.46,57.98,-39.98,0.20,0.00,0.41
0.08,0.82,0.41,-53.10,-42.72,-4.21,0.10,0.00,0.00
0.26,0.69,0.81,10.31,156.98,14.65,0.00,0.00,0.00
0.05,0.75,0.41,72.14,10.38,-20.81,0.51,0.00,0.08
-0.02,0.72,0.40,-97.29,-101.99,35.40,0.00,0.00,0.00
-0.07,1.03,-0.01,18.07,2.50,-19.84,0.34,0.00,0.31
0.01,0.62,0.49,-26.73,32.04,-32.96,0.00,0.00,0.00
0.19,0.61,0.25,-37.29,-58.17,-26.98,0.00,0.00,0.00
0.18,0.60,0.46,98.88,11.17,-31.62,0.40,0.00,0.18
-0.19,0.69,0.36,-87.46,-101.01,7.81,0.00,0.00,0.00
0.11,0.95,0.30,32.71,22.95,-14.22,0.40,0.15,0.06
-0.03,0.79,0.25,-9.89,-155.09,-80.63,0.00,0.00,0.00
-0.46,0.78,0.42,-13.12,-90.76,-40.89,0.00,0.00,0.00
