accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
0.04,0.99,0.04,28.44,4.27,-15.08,0.32,0.63,0.00
-0.06,0.44,0.08,-112.79,-11.60,76.72,0.00,0.00,0.00
0.35,0.89,-0.04,24.90,-14.71,-13.06,0.15,0.34,0.45
0.48,1.19,0.48,136.90,-77.27,-66.47,0.00,0.00,0.00
-0.68,1.03,0.07,59.14,145.81,7.02,0.00,0.00,0.59
-0.04,0.97,0.03,85.27,-21.42,-33.63,0.11,0.46,0.10
0.21,1.09,0.52,-78.86,509.40,300.48,0.00,0.00,0.00
0.12,0.93,0.11,32.04,26.00,11.90,0.15,0.47,0.25
0.11,1.24,0.34,-219.79,-15.38,149.78,0.00,0.00,0.00
-0.27,0.97,-0.18,25.21,-4.52,-42.05,0.09,0.00,0.98
0.35,0.83,0.17,45.72,41.26,-20.20,0.00,0.00,0.00
-0.10,0.96,-0.29,41.44,67.81,-56.15,0.00,0.00,0.68
-0.25,1.08,0.20,68.85,64.76,2.93,0.09,0.50,0.00
-0.05,1.21,0.38,-229.80,-98.51,64.27,0.00,0.00,0.00
0.02,0.99,-0.11,19.10,-42.79,-2.81,0.00,0.18,0.74
-0.59,0.68,0.79,41.93,-594.24,-159.91,0.00,0.00,0.00
0.19,0.99,0.13,-29.36,-72.94,1.71,0.00,0.28,0.36
-0.22,0.92,-0.04,73.30,-7.39,-34.97,0.00,0.34,0.39
0.14,0.89,0.44,-116.03,10.99,68.79,0.00,0.00,0.00
0.05,0.95,-0.03,28.75,11.35,-17.58,0.25,0.21,0.44
-0.20,0.49,0.01,-85.94,41.99,10.38,0.00,0.00,0.00
-0.48,0.99,-0.22,40.71,-77.58,-49.26,0.00,0.00,0.74
-0.34,1.12,0.19,135.99,-39.61,-59.88,0.00,0.39,0.00
0.07,0.66,0.31,-42.66,-100.89,-22.83,0.00,0.14,0.00
-0.19,0.98,0.09,58.17,14.40,24.78,0.31,0.40,0.17
0.09,0.87,0.42,-153.87,219.30,132.39,0.00,0.00,0.00
0.17,0.96,-0.01,32.10,-47.12,-20.08,0.19,0.32,0.34
0.02,0.66,0.10,-34.48,64.58,3.11,0.00,0.00,0.00
-0.35,1.05,-0.30,31.37,101.68,-37.17,0.00,0.00,0.50
0.02,1.01,0.04,59.39,15.20,-20.57,0.23,0.56,0.04
0.19,0.94,0.63,-188.11,145.14,92.47,0.00,0.00,0.00
0.08,1.01,-0.00,32.96,-20.32,-22.52,0.28,0.35,0.08
-0.41,0.88,0.32,-64.39,-390.32,-172.12,0.00,0.00,0.00
-0.27,1.04,-0.02,-13.73,-57.86,-3.23,0.00,0.00,0.88
-0.03,0.93,-0.06,42.79,1.59,-7.69,0.35,0.10,0.77
0.17,1.04,0.34,-173.22,-47.30,58.65,0.00,0.00,0.00
-0.13,0.99,-0.14,22.09,-2.87,-18.37,0.00,0.18,0.67
-0.08,1.17,0.21,127.69,-93.87,-85.14,0.00,0.11,0.00
0.35,1.47,-0.02,21.73,23.25,-48.89,0.00,0.00,0.13
0.06,1.02,0.11,48.34,1.65,-26.86,0.31,0.39,0.07
-0.10,0.68,0.22,-126.22,32.23,168.52,0.00,0.00,0.00
-0.23,0.83,-0.42,0.24,-76.78,-35.10,0.18,0.23,0.59
0.03,1.07,0.38,122.01,-10.50,20.08,0.05,0.00,0.00
0.41,1.37,-1.41,37.05,-141.11,-65.61,0.00,0.00,0.34
0.21,1.02,0.08,71.23,-44.62,-28.81,0.45,0.51,0.05
0.13,1.26,0.73,-228.45,59.45,81.79,0.00,0.00,0.00
-0.44,0.93,-0.25,32.17,-62.07,-30.33,0.12,0.14,0.64
-0.16,0.65,0.04,-34.67,60.24,12.63,0.00,0.00,0.00
0.21,1.17,0.09,28.69,-153.32,-32.10,0.20,0.28,0.41
-0.04,1.04,0.21,48.77,-112.49,-34.12,0.00,0.00,0.50
-0.30,1.07,-0.05,8.06,147.64,-32.78,0.00,0.00,0.59
-0.03,0.96,-0.01,33.39,-6.23,-14.47,0.35,0.22,0.40
0.26,1.02,0.33,-211.06,-7.57,81.60,0.00,0.00,0.00
-0.06,1.13,0.02,35.71,-18.01,-22.09,0.14,0.35,0.32
0.46,1.09,0.56,127.32,-1.59,-53.16,0.00,0.00,0.00
0.27,1.01,0.30,-7.93,4.52,1.04,0.12,0.40,0.00
-0.04,1.34,0.08,104.74,-8.42,-38.02,0.00,0.40,0.00
