accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.01,0.08,-0.52,8.18,-1.10,8.54,0.05,0.17,0.55
-0.89,0.06,-0.64,-2.14,-46.02,-13.55,0.31,0.32,0.00
-0.61,0.12,-1.25,5.19,57.68,47.18,0.00,0.00,0.00
-0.93,0.06,-0.86,14.77,-18.55,-4.09,0.16,0.37,0.00
-0.50,0.18,-1.38,-11.72,177.25,19.53,0.00,0.00,0.00
-0.91,0.15,-0.94,19.35,-27.04,11.41,0.18,0.22,0.00
0.10,0.37,-1.26,18.49,-0.49,-13.37,0.00,0.00,0.00
-0.68,0.14,-1.06,1.95,42.54,26.12,0.00,0.00,0.00
-1.21,0.66,-0.80,-67.38,-111.15,-91.61,0.00,0.00,0.00
-0.77,0.07,-0.99,11.54,85.39,14.47,0.00,0.00,0.00
-0.44,0.09,-0.86,-8.00,-56.64,-17.15,0.00,0.23,0.00
-0.34,-0.01,-1.02,12.94,18.68,4.09,0.00,0.00,0.00
-0.67,0.08,-1.12,6.53,-37.78,-15.87,0.00,0.00,0.00
-0.42,0.28,-1.23,9.58,60.42,20.87,0.00,0.00,0.00
-0.69,0.19,-1.07,-42.60,28.20,19.47,0.00,0.00,0.00
0.18,0.49,-1.31,3.97,-97.29,0.18,0.00,0.07,0.00
-0.58,0.11,-0.68,24.05,-9.34,2.26,0.00,0.00,0.00
-0.74,0.11,-1.03,-1.28,-62.62,-8.79,0.00,0.00,0.00
-0.23,0.28,-1.29,41.32,7.63,25.94,0.00,0.00,0.00
-0.93,0.08,-0.93,-36.25,121.40,8.61,0.00,0.00,0.00
-0.68,0.16,-0.95,-4.76,-50.60,-30.40,0.10,0.17,0.00
-0.71,0.27,-1.01,47.00,65.49,67.08,0.00,0.00,0.00
-0.52,0.09,-0.98,-71.35,23.13,-5.31,0.00,0.00,0.00
-0.68,0.39,-1.19,137.82,-24.66,80.63,0.00,0.00,0.00
-0.63,-0.15,-0.93,-3.85,-11.47,-0.12,0.00,0.00,0.00
-1.20,0.30,-1.47,13.73,60.36,55.97,0.00,0.23,0.00
-0.83,0.41,-0.85,2.93,72.02,5.62,0.00,0.00,0.00
-0.82,0.07,-0.86,-18.07,-9.46,2.20,0.00,0.09,0.00
-0.04,0.23,-1.51,22.40,59.14,-13.24,0.00,0.06,0.00
-0.76,0.25,-0.98,-28.87,87.46,25.09,0.00,0.00,0.00
-0.66,0.17,-1.04,5.80,-91.25,-26.92,0.00,0.34,0.00
-0.44,0.20,-0.94,13.12,1.16,18.92,0.00,0.00,0.00
-1.09,0.56,-0.41,-62.56,5.62,-37.35,0.00,0.00,0.00
-0.66,0.20,-1.32,16.42,-118.84,-17.03,0.00,0.28,0.00
-0.74,0.10,-0.86,13.12,72.88,15.44,0.00,0.00,0.00
-0.37,0.24,-0.82,-68.36,-30.27,-12.57,0.00,0.10,0.00
-0.71,0.30,-1.16,17.64,65.49,27.95,0.00,0.00,0.00
-0.49,0.30,-1.16,-23.80,-28.26,-4.15,0.00,0.00,0.00
-0.20,0.10,-1.32,12.08,-87.16,-12.63,0.00,0.32,0.00
-0.67,0.08,-0.87,32.17,98.27,35.03,0.00,0.00,0.00
-0.73,0.13,-0.91,-30.76,-74.95,-34.73,0.00,0.28,0.00
-0.48,0.29,-1.04,21.48,59.81,39.49,0.00,0.00,0.00
-0.85,-0.07,-0.75,-18.55,-51.39,5.86,0.00,0.00,0.00
-0.95,0.13,-1.48,16.24,-78.25,-30.52,0.00,0.30,0.00
