accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.01,0.90,0.31,12.27,-2.62,-15.87,0.00,0.00,0.00
0.01,0.82,0.06,24.23,3.85,-7.69,0.34,0.73,0.00
-0.13,0.65,0.48,1.34,-8.30,-22.52,0.22,0.29,0.00
0.14,0.71,0.09,37.72,-15.69,-4.88,0.25,0.65,0.00
0.10,1.22,0.31,-10.99,19.29,10.50,0.28,0.43,0.00
-0.10,0.76,-0.11,65.19,5.74,-12.02,0.43,0.54,0.00
0.15,0.70,0.51,-36.44,77.64,46.45,0.25,0.32,0.00
0.04,0.80,0.05,41.08,-6.16,-14.59,0.34,0.74,0.00
0.87,0.49,2.23,-2.87,170.29,77.09,0.00,0.00,0.00
-0.05,0.66,-0.13,55.05,4.15,-12.63,0.33,0.43,0.00
0.31,0.80,-0.09,2.56,4.27,-79.16,0.14,0.15,0.00
0.06,0.85,0.12,26.43,1.16,-4.52,0.48,0.65,0.00
0.14,0.59,0.52,-78.86,-50.72,-72.88,0.00,0.00,0.00
-0.00,0.84,0.06,11.05,-38.88,-15.81,0.62,0.59,0.00
0.04,0.60,0.26,-15.69,-53.04,-75.07,0.00,0.00,0.00
-0.00,0.90,0.15,13.61,-3.11,-6.16,0.52,0.51,0.00
0.80,0.51,1.64,51.51,84.05,10.86,0.00,0.00,0.00
-0.03,0.82,0.04,18.19,-1.53,-1.40,0.56,0.65,0.00
0.22,0.74,0.34,-92.22,86.91,44.01,0.00,0.00,0.00
-0.02,0.96,0.07,31.25,25.09,-8.36,0.53,0.76,0.00
0.57,-0.07,2.59,-64.88,119.51,56.03,0.00,0.00,0.00
0.05,0.92,0.12,26.18,7.69,-7.26,0.58,0.59,0.00
0.17,0.64,0.37,-89.29,23.32,28.87,0.00,0.00,0.00
0.02,0.90,0.11,26.55,5.37,-7.69,0.42,0.70,0.00
0.39,0.81,0.60,-156.19,-42.48,67.20,0.00,0.00,0.00
0.04,0.92,0.10,21.55,-10.62,-8.85,0.51,0.44,0.00
0.10,0.80,0.59,-146.42,-147.83,-61.65,0.00,0.00,0.00
0.10,0.89,0.17,14.10,-18.25,-10.13,0.38,0.41,0.00
-0.09,0.77,0.35,-24.41,-176.51,-69.09,0.00,0.00,0.00
-0.08,0.99,0.03,10.62,-24.35,-12.57,0.55,0.61,0.00
-0.24,0.69,0.15,-43.95,-70.62,32.04,0.00,0.00,0.00
0.08,0.99,0.04,1.04,12.88,-4.27,0.41,0.75,0.00
-0.01,0.61,0.12,-26.55,41.99,29.79,0.00,0.00,0.00
0.05,0.90,-0.00,-3.85,-12.82,-7.45,0.27,0.70,0.00
-0.23,0.57,0.18,-57.13,28.56,44.31,0.00,0.00,0.00
-0.02,0.94,0.03,-13.06,-51.15,-6.41,0.48,0.59,0.00
0.52,1.06,0.62,125.61,-1.46,-74.71,0.00,0.00,0.00
-0.12,0.96,0.07,-22.95,21.67,13.67,0.42,0.54,0.00
0.09,0.97,0.44,100.46,-17.40,-70.37,0.00,0.00,0.00
-0.11,0.77,0.20,-45.10,-142.82,-45.96,0.38,0.49,0.00
0.13,1.09,0.02,-4.21,-179.38,-115.72,0.00,0.00,0.00
0.09,0.90,0.07,-49.07,-38.33,3.48,0.37,0.64,0.00
0.00,1.02,0.38,120.67,-44.98,-85.02,0.00,0.00,0.00
-0.00,0.87,-0.06,-38.88,-20.26,18.31,0.35,0.46,0.00
-0.37,1.56,0.22,144.65,4.94,-73.00,0.11,0.40,0.00
0.31,0.89,0.25,-42.48,50.96,-4.15,0.50,0.47,0.00
-0.31,1.16,0.07,138.98,22.83,-57.68,0.00,0.21,0.00
0.17,0.88,0.17,-46.63,45.78,14.16,0.39,0.50,0.00
-0.13,0.98,0.11,94.06,5.92,-23.93,0.34,0.55,0.00
-0.20,1.60,0.51,1.71,-100.22,-72.27,0.41,0.39,0.00
-0.03,0.77,0.15,75.62,-8.30,-47.18,0.46,0.40,0.00
