accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-1.03,-0.06,-0.36,3.30,-9.58,-0.06,0.00,0.06,0.72
-1.26,-0.09,-0.31,20.39,-33.45,-0.43,0.00,0.00,0.00
-1.07,-0.08,-0.38,-5.07,-22.28,25.09,0.00,0.00,1.17
-1.34,-0.02,-0.57,68.30,-159.73,55.18,0.00,0.15,0.00
-1.61,0.01,-0.19,-6.04,-57.13,36.32,0.00,0.00,0.97
-0.96,-0.17,-0.41,15.50,-71.59,25.76,0.56,0.37,0.00
-0.89,-0.45,-0.94,-152.53,215.15,-87.28,0.00,0.00,0.00
-0.98,-0.31,-0.50,28.56,-10.13,16.91,0.21,0.62,0.40
-0.90,-0.04,-0.75,235.29,43.33,104.98,0.00,0.00,0.00
-1.46,-0.07,-0.54,9.40,4.27,31.43,0.06,0.19,1.01
-0.98,-0.26,-0.60,20.51,-72.94,29.36,0.37,0.45,0.00
-0.63,-0.34,-1.15,-35.52,107.97,-22.16,0.00,0.00,0.00
-1.04,-0.10,-0.45,16.66,-2.50,9.83,0.38,0.66,0.07
-0.88,0.03,-0.78,-57.92,249.76,-103.03,0.00,0.00,0.00
-1.04,-0.04,-0.37,36.99,-17.40,22.89,0.00,0.00,0.81
-0.72,-0.35,-1.06,93.69,-95.58,-13.79,0.00,0.00,0.00
-0.90,-0.16,-0.87,61.58,-27.53,62.68,0.00,0.00,0.27
