accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
0.03,0.98,-0.04,12.39,-22.71,-3.66,0.06,0.45,0.34
0.13,0.98,0.12,7.75,15.87,3.91,0.15,0.70,0.00
0.53,0.90,0.70,-69.76,26.61,100.77,0.00,0.00,0.00
0.07,1.09,0.10,22.77,-28.63,-27.34,0.38,0.78,0.00
-0.02,1.56,0.23,77.09,-8.54,-45.04,0.29,0.61,0.00
-0.22,1.35,0.62,-7.87,37.60,-7.08,0.32,0.27,0.00
0.03,0.99,0.12,11.17,3.85,-6.84,0.68,0.62,0.00
0.10,0.75,0.25,-146.18,-30.09,90.64,0.00,0.00,0.00
-0.00,0.96,0.07,-2.20,8.24,-7.32,0.53,0.72,0.00
-0.16,1.10,0.27,107.73,-34.61,-124.27,0.00,0.07,0.00
-0.20,0.87,0.39,-15.56,29.79,26.37,0.41,0.35,0.00
-0.04,0.92,0.15,49.01,4.21,-15.69,0.59,0.50,0.00
1.35,0.31,1.15,26.86,433.23,246.28,0.06,0.00,0.00
0.09,1.03,0.17,2.81,16.72,11.84,0.76,0.87,0.00
-0.09,0.84,0.21,34.61,258.91,180.60,0.00,0.00,0.00
-0.20,0.83,-0.07,-20.51,-54.38,-12.45,0.42,0.48,0.00
0.06,0.88,0.17,46.57,3.60,-7.57,0.58,0.70,0.00
-0.15,0.63,0.28,-15.63,135.80,15.87,0.29,0.16,0.00
0.05,0.98,0.07,17.52,12.08,-9.64,0.60,0.64,0.00
0.53,0.68,0.74,107.60,-18.37,-62.68,0.00,0.00,0.00
-0.33,1.00,0.02,-41.02,32.04,11.84,0.72,0.51,0.00
0.02,0.89,0.06,64.58,-5.98,-26.37,0.75,0.82,0.00
0.38,0.60,0.64,-45.04,77.76,47.85,0.00,0.00,0.00
0.06,0.93,0.15,29.42,-9.95,-22.77,0.70,0.56,0.00
-0.07,0.57,0.41,-145.87,-129.70,-34.36,0.00,0.00,0.00
-0.02,0.98,0.06,3.66,-29.05,-15.99,0.53,0.65,0.00
0.12,0.66,0.54,40.65,-216.37,-72.75,0.00,0.00,0.00
0.02,0.75,0.39,-34.12,-42.97,-42.05,0.50,0.00,0.00
0.11,0.93,0.22,17.46,-6.47,-16.42,0.82,0.57,0.00
0.30,0.66,0.65,-82.89,21.36,58.04,0.00,0.00,0.00
0.08,0.88,0.15,19.41,-1.22,-13.73,0.56,0.45,0.00
0.05,0.67,0.29,-127.50,-136.54,40.53,0.00,0.00,0.00
-0.10,0.93,-0.11,-27.47,24.23,6.96,0.45,0.55,0.10
-0.18,1.27,0.29,121.77,-50.42,-84.72,0.08,0.06,0.00
0.33,0.78,0.41,-36.99,16.66,-9.40,0.38,0.10,0.00
-0.09,1.55,0.09,98.33,-26.18,-33.51,0.49,0.34,0.00
-0.00,1.76,-0.11,38.76,-28.81,1.22,0.17,0.08,0.00
0.19,0.88,0.13,15.26,-16.85,-13.98,0.59,0.42,0.00
0.17,0.99,0.34,24.54,-236.39,-15.26,0.00,0.00,0.00
-0.08,0.82,0.10,-12.70,68.54,-13.92,0.43,0.28,0.00
0.09,0.79,0.27,31.92,48.22,-19.41,0.00,0.00,0.00
-0.13,0.83,0.35,-43.88,4.70,2.62,0.45,0.18,0.00
-0.21,1.41,0.14,124.63,-17.40,-80.20,0.34,0.21,0.00
0.10,1.05,0.45,-1.40,-79.83,-21.91,0.30,0.12,0.00
0.09,0.82,0.24,56.34,-6.47,-35.58,0.42,0.33,0.00
-0.12,0.46,0.27,10.38,111.76,-8.79,0.15,0.07,0.00
0.11,0.84,0.18,16.11,2.38,-11.11,0.63,0.61,0.00
-0.01,0.42,0.21,-76.35,-56.76,55.18,0.00,0.00,0.00
0.07,0.92,0.12,-13.61,-17.88,-9.89,0.56,0.47,0.00
0.25,0.75,0.30,6.84,-134.09,-92.59,0.00,0.00,0.00
