accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.84,0.10,-0.85,-6.47,-105.47,-18.49,0.15,0.24,0.28
-0.46,0.27,-1.28,19.84,47.36,35.03,0.10,0.24,0.00
-0.64,0.02,-0.82,12.39,7.02,-9.52,0.00,0.30,0.00
-0.86,0.10,-0.86,27.47,121.52,9.58,0.00,0.00,0.00
-0.43,-0.09,-0.93,-52.12,-25.70,-28.14,0.11,0.00,0.00
-0.96,0.36,-1.12,7.51,179.08,11.05,0.00,0.00,0.00
-1.07,0.29,-0.97,37.41,-180.48,-44.80,0.00,0.00,0.00
-0.57,0.37,-0.83,22.03,86.12,16.42,0.00,0.00,0.00
-0.50,0.26,-0.85,18.19,-137.51,-26.55,0.00,0.09,0.00
-0.71,0.21,-0.84,3.85,88.07,-0.79,0.00,0.00,0.00
-1.15,0.14,-1.07,-16.78,-70.31,-18.92,0.00,0.00,0.00
-0.44,-0.03,-0.82,21.91,78.31,6.65,0.00,0.00,0.00
-0.85,0.10,-0.71,9.95,-21.61,-2.01,0.00,0.10,0.00
-0.58,0.20,-0.93,17.27,71.11,-8.06,0.00,0.00,0.00
-0.60,0.08,-0.95,9.09,-46.81,-0.18,0.00,0.00,0.00
-0.58,0.26,-1.34,37.60,12.82,30.03,0.00,0.00,0.00
-0.69,0.39,-0.61,23.68,-31.31,1.10,0.00,0.00,0.00
-0.34,0.17,-1.15,13.67,-95.58,-35.89,0.12,0.22,0.00
-0.59,0.10,-0.93,37.48,60.30,18.98,0.00,0.00,0.00
-0.59,0.13,-1.04,-32.04,9.40,-0.92,0.00,0.00,0.00
-0.76,0.18,-1.14,19.35,50.84,25.94,0.00,0.00,0.00
-0.40,0.04,-1.54,-68.12,-72.69,-45.23,0.00,0.00,0.00
0.00,0.53,-1.78,17.64,-137.33,-26.25,0.16,0.40,0.00
-0.86,0.13,-1.04,2.08,102.66,38.27,0.00,0.00,0.00
-0.78,0.04,-0.96,-46.39,-41.56,-38.88,0.00,0.06,0.00
-0.58,0.14,-0.94,136.41,17.15,159.12,0.00,0.00,0.00
-0.85,-0.21,-0.95,-44.68,16.97,24.60,0.00,0.08,0.00
-0.00,0.32,-1.27,25.94,90.39,48.46,0.00,0.05,0.00
-0.67,0.05,-1.02,12.63,6.96,32.29,0.00,0.00,0.00
-1.01,0.10,-0.93,-18.07,-45.65,-32.53,0.14,0.34,0.00
-0.70,0.08,-0.82,66.77,-36.68,12.45,0.00,0.00,0.00
-0.73,0.35,-0.75,-57.19,-34.24,-6.96,0.00,0.00,0.00
-0.05,0.09,-1.04,-38.94,-4.82,27.16,0.00,0.17,0.00
-0.79,0.14,-0.92,-81.54,76.05,-37.78,0.00,0.00,0.00
-0.68,0.13,-0.99,-8.48,-68.91,-18.01,0.00,0.15,0.00
-0.45,0.22,-0.89,45.41,3.91,32.04,0.00,0.00,0.00
-0.94,0.15,-0.84,-73.85,-14.59,-38.88,0.00,0.00,0.00
-0.78,0.19,-1.24,7.26,76.97,36.80,0.00,0.00,0.00
-0.78,0.09,-0.81,-12.57,-51.09,-5.62,0.00,0.00,0.00
-1.01,-0.22,-1.32,14.04,-73.49,12.88,0.00,0.12,0.00
-0.74,0.06,-1.05,-20.81,111.94,-6.35,0.00,0.00,0.00
-0.79,0.06,-0.91,-10.31,-49.80,-18.55,0.00,0.26,0.00
-0.62,0.25,-0.96,29.30,51.70,47.18,0.00,0.00,0.00
-0.71,0.21,-1.09,22.46,-38.02,-10.99,0.00,0.00,0.00
-0.37,0.19,-1.42,47.18,-25.02,9.64,0.00,0.11,0.00
-0.48,0.19,-1.26,-38.57,66.47,-13.12,0.00,0.00,0.00
-0.54,0.06,-1.59,-23.68,-67.87,-54.32,0.00,0.22,0.00
-0.63,0.11,-1.17,-89.66,78.98,-79.47,0.00,0.00,0.00
-0.83,0.33,-1.01,15.56,-110.53,-35.64,0.05,0.27,0.00
