accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.24,0.03,-1.22,3.42,1.04,0.73,0.00,0.00,0.00,0.77,2
-0.23,0.04,-1.23,4.27,0.67,0.00,0.00,0.00,0.00,0.78,2
-0.23,0.02,-1.23,2.87,-0.79,-1.83,0.00,0.00,0.00,0.73,2
-0.23,0.05,-1.23,10.19,2.75,2.01,0.00,0.00,0.00,0.64,2
-0.22,0.08,-1.21,5.25,1.22,2.01,0.00,0.00,0.00,0.75,2
-0.23,0.06,-1.24,3.60,-0.98,-0.79,0.00,0.00,0.00,0.69,2
-0.23,0.08,-1.24,5.55,0.67,-4.33,0.00,0.00,0.00,0.68,2
-0.22,0.08,-1.23,-1.04,0.85,-0.55,0.00,0.00,0.00,0.29,2
-0.24,0.07,-1.21,10.93,-0.18,-0.61,0.00,0.00,0.00,0.00,2
-0.18,0.19,-1.24,10.01,3.30,2.87,0.00,0.00,0.00,0.00,2
-0.21,0.09,-1.25,3.66,-4.64,0.00,0.00,0.00,0.00,0.00,2
-0.23,0.05,-1.23,4.94,-1.89,-1.77,0.00,0.00,0.00,0.00,2
-0.25,0.01,-1.23,10.80,0.98,1.53,0.00,0.00,0.00,0.00,2
-0.24,0.05,-1.22,2.99,-2.69,-1.22,0.00,0.00,0.00,0.00,2
-0.22,0.04,-1.24,2.56,0.06,-3.23,0.00,0.00,0.00,0.00,2
-0.22,0.04,-1.23,6.16,-0.06,-0.79,0.00,0.00,0.00,0.00,2
-0.23,0.02,-1.22,-3.48,1.34,-4.21,0.00,0.00,0.00,0.00,2
-0.25,-0.01,-1.22,5.55,-0.79,3.66,0.00,0.00,0.00,0.00,2
-0.24,0.01,-1.22,1.65,-0.24,-0.49,0.00,0.00,0.00,0.00,2
-0.23,0.00,-1.23,1.59,-0.49,-0.49,0.00,0.00,0.00,0.00,2
-0.24,0.02,-1.21,4.39,-1.34,-0.85,0.00,0.00,0.00,0.00,2
-0.22,0.02,-1.22,2.69,0.00,-0.18,0.00,0.00,0.00,0.00,2
-0.22,0.03,-1.23,6.65,0.00,1.95,0.00,0.00,0.00,0.00,2
-0.22,0.03,-1.22,2.62,0.12,-0.49,0.00,0.00,0.00,0.00,2
-0.22,0.02,-1.23,2.08,0.61,-1.95,0.00,0.00,0.00,0.00,2
-0.22,0.02,-1.25,-3.97,-5.07,-0.43,0.00,0.00,0.00,0.00,2
-0.24,-0.01,-1.22,5.00,1.40,-3.91,0.00,0.00,0.00,0.00,2
-0.22,0.00,-1.22,-2.69,1.65,-4.64,0.00,0.00,0.00,0.00,2
-0.23,-0.03,-1.25,16.30,-2.14,-0.98,0.00,0.00,0.00,0.00,2
-0.29,-0.02,-1.20,6.90,3.05,2.20,0.00,0.00,0.00,0.00,2
-0.22,0.01,-1.23,7.81,-1.65,-2.62,0.00,0.00,0.00,0.00,2
-0.20,-0.10,-1.28,8.18,8.00,-6.65,0.00,0.00,0.00,0.00,2
-0.23,-0.05,-1.21,-9.83,3.60,4.58,0.00,0.00,0.00,0.00,2
-0.26,-0.00,-1.21,7.57,0.67,8.12,0.00,0.00,0.00,0.00,2
-0.23,0.00,-1.22,-0.37,0.73,-0.37,0.00,0.00,0.00,0.00,2
-0.24,-0.04,-1.22,1.40,0.24,-0.37,0.00,0.00,0.00,0.00,2
-0.24,-0.05,-1.17,-10.38,-12.51,-12.76,0.00,0.00,0.00,0.00,2
-0.25,-0.07,-1.22,2.50,-0.85,0.18,0.00,0.00,0.00,0.00,2
-0.24,-0.09,-1.22,0.79,-1.71,-1.10,0.00,0.00,0.00,0.00,2
-0.18,-0.02,-1.16,13.31,0.55,-7.26,0.00,0.00,0.00,0.00,2
-0.24,-0.02,-1.22,1.16,1.53,2.56,0.00,0.00,0.00,0.00,2
-0.26,0.04,-1.21,-2.62,0.00,1.40,0.00,0.00,0.00,0.00,2
-0.24,0.04,-1.24,-2.50,-1.22,5.19,0.00,0.00,0.00,0.00,2
-0.24,0.02,-1.21,14.40,-1.10,1.59,0.00,0.00,0.00,0.00,2
-0.23,0.03,-1.21,4.09,-0.61,7.45,0.00,0.00,0.00,0.00,2
-0.23,0.01,-1.22,16.24,-3.05,4.64,0.00,0.00,0.00,0.00,2
-0.25,-0.03,-1.21,0.61,-2.99,-1.83,0.00,0.00,0.00,0.00,2
-0.25,-0.05,-1.22,2.01,-0.43,-0.37,0.00,0.00,0.00,0.00,2
-0.24,-0.08,-1.22,1.28,-1.40,-1.89,0.00,0.00,0.00,0.00,2
-0.24,-0.01,-1.25,16.24,-0.43,1.16,0.00,0.00,0.00,0.00,2
-0.23,0.01,-1.23,-0.92,0.00,-2.20,0.00,0.00,0.00,0.00,2
-0.23,0.01,-1.23,1.65,0.12,-0.92,0.00,0.00,0.00,0.00,2
-0.22,-0.02,-1.22,1.28,0.43,-1.40,0.00,0.00,0.00,0.00,2
-0.23,-0.01,-1.23,0.31,-0.06,-1.71,0.00,0.00,0.00,0.00,2
-0.22,-0.01,-1.23,1.22,0.67,-1.16,0.00,0.00,0.00,0.00,2
-0.23,0.00,-1.23,3.48,-0.37,-1.22,0.00,0.00,0.00,0.00,2
-0.23,-0.01,-1.22,2.14,0.37,-1.04,0.00,0.00,0.00,0.00,2
-0.23,-0.02,-1.23,4.21,-1.10,0.00,0.00,0.00,0.00,0.00,2
-0.21,-0.03,-1.22,2.14,0.06,-1.71,0.00,0.00,0.00,0.00,2
-0.21,-0.02,-1.22,-0.24,0.85,-1.77,0.00,0.00,0.00,0.00,2
-0.22,-0.03,-1.22,-1.16,0.18,-1.28,0.00,0.00,0.00,0.00,2
-0.24,-0.01,-1.23,9.22,-0.49,2.14,0.00,0.00,0.00,0.00,2
-0.23,-0.01,-1.22,2.01,0.37,-0.18,0.00,0.00,0.00,0.00,2
-0.24,-0.03,-1.23,3.91,0.67,3.05,0.00,0.00,0.00,0.00,2
-0.24,-0.02,-1.23,3.05,0.00,0.98,0.00,0.00,0.00,0.00,2
-0.23,-0.02,-1.22,0.67,0.85,-1.34,0.00,0.00,0.00,0.00,2
-0.24,-0.02,-1.22,1.83,-0.06,-2.20,0.00,0.00,0.00,0.00,2
-0.22,-0.02,-1.24,0.61,-0.06,-0.24,0.00,0.00,0.00,0.00,2
-0.26,-0.03,-1.23,5.55,-1.77,0.92,0.00,0.00,0.00,0.00,2
-0.23,-0.03,-1.23,0.18,0.49,0.00,0.00,0.00,0.00,0.00,2
-0.22,-0.02,-1.23,3.23,0.06,0.55,0.00,0.00,0.00,0.00,2
-0.24,-0.03,-1.22,5.19,-0.92,2.62,0.00,0.00,0.00,0.00,2
-0.22,-0.03,-1.21,3.85,0.24,-1.59,0.00,0.00,0.00,0.00,2
-0.22,-0.03,-1.24,8.18,0.00,4.03,0.00,0.00,0.00,0.00,2
-0.22,0.03,-1.24,1.16,-0.18,0.55,0.00,0.00,0.00,0.00,2
-0.22,0.08,-1.23,3.05,0.37,-0.55,0.00,0.00,0.00,0.00,2
-0.23,0.01,-1.21,-7.75,2.93,-5.55,0.00,0.00,0.00,0.00,2
-0.25,-0.04,-1.21,6.77,0.18,0.00,0.00,0.00,0.00,0.00,2
-0.24,-0.00,-1.23,3.85,-0.06,0.18,0.00,0.00,0.00,0.00,2
-0.22,-0.01,-1.22,2.56,-0.49,-4.33,0.00,0.00,0.00,0.00,2
-0.24,-0.03,-1.22,2.99,0.00,-2.44,0.00,0.00,0.00,0.00,2
-0.24,-0.05,-1.22,1.71,-0.31,-1.89,0.00,0.00,0.00,0.00,2
-0.24,-0.04,-1.22,6.59,-0.06,0.12,0.00,0.00,0.00,0.00,2
