accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.02,0.06,-1.24,2.87,-0.18,-0.67,0.00,4.03,0.17,0.58,2
-0.02,0.06,-1.24,2.75,0.00,-0.43,0.00,4.04,0.17,0.63,2
-0.04,0.06,-1.27,3.66,1.53,-0.79,0.00,4.12,0.17,0.00,2
-0.02,0.06,-1.25,2.93,-0.06,-0.49,0.00,4.02,0.17,0.00,2
-0.02,0.05,-1.24,2.87,0.79,-0.49,0.00,3.12,0.16,0.00,2
-0.00,0.05,-1.21,4.52,4.82,-0.18,0.00,1.74,0.16,0.00,2
-0.03,0.06,-1.26,1.16,-4.33,-0.92,0.00,1.80,0.18,0.00,2
0.00,0.09,-1.32,2.14,-2.01,-0.37,0.00,1.87,0.18,0.00,2
-0.03,0.13,-1.28,-2.75,-15.01,8.42,0.00,1.77,0.15,0.00,2
-0.01,0.06,-1.24,3.66,2.01,-0.49,0.00,1.71,0.15,0.00,2
-0.01,0.05,-1.25,2.99,0.24,-0.43,0.00,1.95,0.15,0.00,2
-0.02,0.03,-1.24,1.95,-3.23,-2.01,0.00,1.80,0.14,0.00,2
-0.01,0.05,-1.22,4.52,4.03,-0.24,0.00,4.02,0.17,0.00,2
-0.02,0.05,-1.25,3.17,1.28,-0.49,0.00,3.98,0.17,0.00,2
-0.02,0.06,-1.25,2.56,-0.18,-0.73,0.00,4.03,0.16,0.00,2
-0.02,0.05,-1.25,3.05,0.18,-0.73,0.00,4.02,0.16,0.00,2
-0.02,0.06,-1.25,2.87,0.12,-0.67,0.00,4.02,0.17,0.00,2
-0.02,0.06,-1.25,2.44,0.12,-0.49,0.00,3.98,0.16,0.00,2
-0.02,0.06,-1.25,2.69,-0.06,-0.49,0.00,4.03,0.18,0.00,2
-0.02,0.06,-1.25,2.99,-0.24,-0.67,0.00,4.04,0.16,0.00,2
-0.02,0.06,-1.24,3.05,-0.12,-0.55,0.00,4.02,0.16,0.00,2
-0.02,0.06,-1.25,2.56,-0.61,-0.67,0.00,173015040.00,0.22,0.00,2
-0.02,0.04,-1.22,8.18,4.82,-1.04,0.00,2.38,0.18,0.00,2
-0.03,0.07,-1.24,-1.46,-3.60,-0.67,0.00,2.13,0.18,0.00,2
-0.02,0.06,-1.24,3.60,1.40,-0.49,0.00,2.04,0.16,0.00,2
-0.04,0.12,-1.24,3.11,0.37,-0.61,0.00,1.81,0.18,0.00,2
-0.01,0.04,-1.25,2.01,-1.22,-1.46,0.00,1.99,0.17,0.00,2
-0.02,0.07,-1.25,2.38,-0.43,-2.08,0.00,1.94,0.19,0.00,2
-0.02,0.06,-1.25,2.69,0.18,-0.55,0.00,3.97,0.21,0.00,2
-0.02,0.06,-1.25,2.81,-0.12,-0.55,0.00,4.02,0.22,0.00,2
-0.02,0.06,-1.25,2.99,0.00,-0.24,0.00,4.03,0.22,0.00,2
-0.02,0.06,-1.25,2.93,0.18,-0.67,0.00,4.00,0.22,0.00,2
-0.03,0.05,-1.25,2.99,-0.12,-0.61,0.00,3.97,0.21,0.00,2
-0.03,0.06,-1.25,2.99,0.00,-0.55,0.00,3.96,0.21,0.00,2
-0.02,0.06,-1.25,2.87,-0.06,-0.43,0.00,4.02,0.21,0.00,2
-0.02,0.06,-1.25,2.69,-0.12,-0.43,0.00,4.01,0.22,0.00,2
-0.02,0.06,-1.23,3.05,0.18,-0.55,0.00,3.97,0.22,0.00,2
-0.02,0.06,-1.24,2.81,0.18,-0.37,0.00,3.96,0.22,0.00,2
-0.02,0.05,-1.25,2.93,0.00,-0.43,0.00,3.97,0.20,0.00,2
-0.02,0.06,-1.25,2.87,-0.12,-0.55,0.00,4.00,0.21,0.00,2
-0.02,0.06,-1.24,2.93,-0.06,-0.37,0.00,3.98,0.21,0.00,2
-0.03,0.06,-1.25,2.75,0.06,-0.43,0.00,5.92,0.21,0.00,2
-0.02,0.06,-1.25,3.05,0.24,-0.43,0.00,5.62,0.21,0.00,2
-0.02,0.06,-1.25,2.93,0.06,-0.31,0.00,3.99,0.20,0.00,2
-0.02,0.06,-1.24,2.87,0.12,-0.49,0.00,3.97,0.20,0.00,2
-0.02,0.06,-1.25,2.75,-0.06,-0.49,0.00,4.00,0.20,0.00,2
-0.02,0.06,-1.25,2.75,-0.06,-0.43,0.00,3.95,0.20,0.00,2
-0.02,0.06,-1.25,2.69,0.06,-0.37,0.00,3.95,0.20,0.00,2
-0.02,0.06,-1.24,2.93,-0.12,-0.49,0.00,3.97,0.20,0.00,2
-0.02,0.06,-1.24,2.99,-0.06,-0.24,0.00,3.95,0.20,0.00,2
-0.02,0.06,-1.25,2.93,-0.06,-0.61,0.00,3.94,0.21,0.00,2
-0.02,0.06,-1.25,3.05,0.06,-0.37,0.00,3.97,0.20,0.00,2
-0.03,0.06,-1.25,2.93,0.06,-0.67,0.00,3.97,0.20,0.00,2
-0.02,0.06,-1.25,2.69,0.00,-0.31,0.00,5.72,0.21,0.00,2
-0.02,0.06,-1.24,2.99,0.12,-0.55,0.00,5.82,0.22,0.00,2
-0.02,0.06,-1.23,3.05,0.06,-0.49,0.00,3.97,0.21,0.00,2
-0.02,0.06,-1.25,2.69,0.18,-0.43,0.00,3.95,0.21,0.00,2
-0.02,0.06,-1.24,2.93,0.00,-0.61,0.00,3.95,0.20,0.00,2
-0.02,0.06,-1.24,2.87,-0.06,-0.55,0.00,3.98,0.20,0.00,2
-0.02,0.06,-1.24,2.87,0.06,-0.49,0.00,3.97,0.20,0.00,2
-0.02,0.06,-1.25,2.99,-0.12,-0.55,0.00,3.94,0.21,0.00,2
-0.02,0.06,-1.24,2.93,0.06,-0.55,0.00,3.91,0.21,0.00,2
-0.02,0.06,-1.25,2.93,0.00,-0.67,0.00,3.97,0.21,0.00,2
-0.02,0.06,-1.25,2.62,0.24,-0.37,0.00,3.91,0.21,0.00,2
-0.02,0.06,-1.24,2.81,-0.18,-0.37,0.00,3.96,0.22,0.00,2
-0.02,0.05,-1.24,2.87,-0.06,-0.67,0.00,3.92,0.22,0.00,2
-0.02,0.06,-1.25,2.75,0.06,-0.49,0.00,3.93,0.22,0.00,2
-0.02,0.06,-1.25,3.05,-0.06,-0.37,0.00,3.96,0.21,0.00,2
-0.02,0.06,-1.24,2.93,-0.12,-0.43,0.00,3.97,0.21,0.00,2
-0.02,0.06,-1.25,2.87,0.43,-0.61,0.00,3.94,0.21,0.00,2
-0.02,0.06,-1.25,3.17,-0.12,-0.79,0.00,3.69,0.21,0.00,2
-0.03,0.08,-1.34,-1.34,-3.66,-2.93,0.00,3.72,0.21,0.00,2
-0.04,0.08,-1.29,2.87,-0.37,-0.67,0.00,2.19,0.20,0.00,2
0.02,0.02,-1.16,6.16,6.84,-2.62,0.00,173015040.00,0.26,0.00,2
-0.02,0.05,-1.24,2.56,-0.61,-0.49,0.00,0.00,0.13,0.00,2
-0.02,0.06,-1.24,3.05,0.00,-0.55,0.00,5.57,0.21,0.00,2
-0.02,0.06,-1.25,2.81,-0.06,-0.79,0.00,4.09,0.21,0.00,2
-0.02,0.06,-1.25,3.11,-0.06,-0.61,0.00,0.00,0.13,0.00,2
-0.03,0.05,-1.24,3.17,-0.12,-0.61,0.00,0.00,0.14,0.00,2
-0.02,0.05,-1.24,3.11,0.49,-0.24,0.00,1.99,0.18,0.00,2
-0.02,0.06,-1.25,3.54,0.79,-0.31,0.00,2.01,0.18,0.00,2
-0.02,0.06,-1.25,3.05,0.24,-0.37,0.00,2.12,0.18,0.00,2
-0.02,0.05,-1.25,3.66,2.01,-0.49,0.00,2.04,0.18,0.00,2
-0.02,0.06,-1.25,2.20,-1.28,-0.85,0.00,1.17,0.16,0.00,2
-0.01,0.06,-1.24,2.69,-1.34,-0.37,0.00,2.02,0.17,0.00,2
-0.01,0.05,-1.25,3.78,1.16,-2.08,0.00,2.11,0.20,0.00,2
-0.02,0.05,-1.24,2.01,-0.61,-0.61,0.00,2.40,0.17,0.00,2
-0.01,0.05,-1.22,3.30,0.85,-0.73,0.00,2.48,0.16,0.00,2
-0.02,0.07,-1.25,1.59,-3.05,-5.43,0.00,0.90,0.12,0.00,2
-0.02,0.06,-1.25,1.83,-2.26,-0.92,0.00,0.00,0.11,0.00,2
-0.02,0.05,-1.25,2.75,-0.31,-0.49,0.00,0.00,0.10,0.00,2
-0.02,0.06,-1.25,3.11,0.24,-0.49,0.00,0.00,0.00,0.00,2
-0.02,0.06,-1.25,2.75,0.06,-0.61,0.00,0.00,0.00,0.00,2
-0.01,0.05,-1.22,0.61,-5.43,-1.10,0.00,0.12,0.00,0.00,2
-0.03,0.07,-1.26,2.62,0.06,0.18,0.00,2.41,0.15,0.00,2
-0.02,0.06,-1.25,2.56,-0.49,-0.73,0.00,4.02,0.14,0.00,2
-0.02,0.06,-1.25,3.30,0.85,-0.43,0.00,1.21,0.13,0.00,2
-0.02,0.06,-1.25,2.56,-1.04,-0.43,0.00,0.00,0.12,0.00,2
-0.02,0.06,-1.25,2.75,-0.06,-0.79,0.00,0.00,0.09,0.00,2
-0.02,0.06,-1.25,2.69,0.12,-0.49,0.00,0.00,0.12,0.00,2
-0.02,0.06,-1.24,3.05,0.18,-0.67,0.00,0.00,0.12,0.00,2
-0.02,0.06,-1.25,2.75,0.12,-0.55,0.00,0.00,0.12,0.00,2
-0.02,0.05,-1.24,2.99,0.18,-0.37,0.00,1.56,0.11,0.00,2
-0.01,0.04,-1.24,2.87,-0.24,1.28,0.00,0.00,0.09,0.00,2
-0.02,0.06,-1.25,2.93,0.00,-0.37,0.00,0.00,0.08,0.00,2
-0.03,0.07,-1.26,3.72,1.22,-1.04,0.00,4.10,0.15,0.00,2
-0.02,0.06,-1.25,2.87,0.00,-0.43,0.00,0.00,0.11,0.00,2
-0.04,0.02,-1.24,9.46,-3.17,0.79,0.00,2.38,0.17,0.00,2
-0.02,0.06,-1.25,2.08,-1.10,-0.85,0.00,2.47,0.16,0.00,2
-0.02,0.06,-1.29,2.93,2.32,0.37,0.00,18.74,0.22,0.00,2
0.01,0.04,-1.28,-7.32,-1.83,-2.20,0.00,2.23,0.15,0.00,2
0.02,0.02,-1.25,3.36,-1.22,-0.12,0.00,2.22,0.17,0.00,2
-0.01,0.00,-1.25,1.77,-3.05,9.58,0.00,2.57,0.15,0.00,2
0.01,0.01,-1.23,-0.85,-0.24,0.61,0.00,2.10,0.15,0.00,2
-0.01,0.06,-1.24,1.34,-3.66,-1.34,0.00,2.28,0.19,0.00,2
-0.01,0.05,-1.24,3.30,0.43,-0.55,0.00,2.22,0.18,0.00,2
-0.02,0.05,-1.23,5.92,2.44,-0.73,0.00,2.10,0.17,0.00,2
-0.03,0.06,-1.25,3.23,0.43,-0.55,0.00,3.80,0.21,0.00,2
-0.02,0.06,-1.24,2.56,-0.06,-0.55,0.00,4.00,0.19,0.00,2
-0.02,0.06,-1.25,2.99,-0.06,-0.49,0.00,3.91,0.20,0.00,2
-0.02,0.06,-1.25,2.87,-0.12,-0.49,0.00,3.93,0.19,0.00,2
-0.02,0.06,-1.25,2.75,0.00,-0.43,0.00,3.93,0.19,0.00,2
-0.02,0.06,-1.25,2.93,0.18,-0.61,0.00,3.93,0.19,0.00,2
-0.02,0.05,-1.25,2.81,0.06,-0.43,0.00,3.94,0.19,0.00,2
-0.02,0.05,-1.25,2.99,0.00,-0.61,0.00,3.97,0.18,0.00,2
-0.02,0.06,-1.25,2.99,0.18,-0.67,0.00,3.97,0.19,0.00,2
-0.02,0.05,-1.24,2.62,0.18,-0.73,0.00,3.95,0.18,0.00,2
-0.02,0.06,-1.25,2.87,-0.18,-0.55,0.00,3.92,0.17,0.00,2
-0.02,0.06,-1.25,3.23,0.12,-0.55,0.00,3.94,0.19,0.00,2
-0.02,0.06,-1.25,2.75,-0.12,-0.37,0.00,3.91,0.18,0.00,2
-0.02,0.06,-1.24,2.93,0.00,-0.73,0.00,3.97,0.19,0.00,2
-0.01,0.05,-1.25,2.93,0.24,-0.24,0.00,3.95,0.18,0.00,2
-0.02,0.05,-1.25,2.62,0.37,-0.49,0.00,3.97,0.18,0.00,2
-0.02,0.06,-1.25,3.05,0.24,-0.43,0.00,4.00,0.18,0.00,2
-0.02,0.06,-1.25,2.87,0.06,-0.31,0.00,4.01,0.18,0.00,2
-0.03,-0.09,-1.24,2.99,0.18,-0.43,0.00,0.00,0.15,0.00,2
-0.02,-0.09,-1.24,2.99,-0.12,-0.49,0.00,0.00,0.15,0.00,2
-0.02,-0.09,-1.24,2.62,0.31,-0.61,0.00,0.00,0.16,0.00,2
-0.02,-0.09,-1.24,3.05,-0.12,-0.37,0.00,0.00,0.14,0.00,2
-0.03,-0.09,-1.25,2.62,-0.12,-0.31,0.00,0.00,0.13,0.00,2
-0.03,-0.09,-1.25,2.87,0.18,-0.49,0.00,0.00,0.14,0.00,2
-0.02,-0.10,-1.25,2.99,0.12,-0.37,0.00,0.00,0.13,0.00,2
-0.02,-0.09,-1.24,2.62,-0.31,-0.61,0.00,0.00,0.13,0.00,2
-0.02,-0.09,-1.24,2.69,0.06,-0.67,0.00,0.00,0.13,0.00,2
-0.02,-0.09,-1.24,2.69,0.06,-0.43,0.00,0.00,0.13,0.00,2
-0.01,-0.09,-1.24,2.93,0.12,-0.61,0.00,0.00,0.13,0.00,2
-0.02,-0.08,-1.24,2.81,0.31,-0.31,0.00,0.00,0.13,0.00,2
-0.03,-0.09,-1.25,2.38,-0.12,-0.67,0.45,0.00,0.00,0.00,2
-0.02,-0.08,-1.24,2.87,-0.24,-0.24,0.88,0.00,0.00,0.00,2
-0.02,-0.09,-1.24,2.87,-0.06,-0.55,0.98,0.00,0.00,0.00,2
-0.03,-0.09,-1.25,3.17,-0.98,0.12,0.00,0.00,0.14,0.00,2
-0.02,-0.09,-1.24,2.75,0.06,-0.31,0.00,0.00,0.14,0.00,2
-0.02,-0.08,-1.24,3.11,0.00,0.06,0.00,0.00,0.14,0.00,2
-0.02,-0.08,-1.25,0.98,-0.18,-0.67,0.00,0.00,0.13,0.00,2
-0.02,-0.09,-1.24,2.75,0.18,-0.67,0.00,0.00,0.13,0.45,2
-0.03,-0.08,-1.24,2.62,0.06,-0.43,0.00,0.00,0.13,0.62,2
-0.00,-0.10,-1.23,4.21,-0.85,-4.52,0.00,0.00,0.14,0.00,2
-0.02,-0.09,-1.24,2.81,0.12,-0.31,0.00,0.00,0.13,0.00,2
-0.02,-0.09,-1.24,2.69,-0.06,-0.61,0.00,0.00,0.15,0.00,2
-0.02,-0.09,-1.25,2.81,0.12,-0.31,0.00,0.00,0.12,0.00,2
-0.04,-0.08,-1.23,3.23,0.06,-0.67,0.00,0.00,0.13,0.00,2
0.02,-0.08,-1.21,5.43,-2.32,-12.08,0.00,0.00,0.12,0.00,2
-0.03,0.05,-1.25,3.05,0.12,-0.61,0.00,0.00,0.17,0.00,2
-0.03,0.05,-1.25,2.81,-0.24,-0.37,0.00,0.00,0.16,0.00,2
-0.03,0.05,-1.24,3.05,0.12,-0.85,0.00,0.00,0.16,0.00,2
-0.03,0.05,-1.25,3.30,-0.43,-0.73,0.00,0.00,0.16,0.00,2
-0.02,0.05,-1.24,2.99,0.24,-0.55,0.00,0.00,0.16,0.00,2
-0.02,0.05,-1.24,2.56,0.00,-0.49,0.00,0.00,0.17,0.00,2
-0.01,0.05,-1.22,2.62,0.61,-0.43,0.00,0.00,0.17,0.00,2
-0.03,0.05,-1.25,3.66,-0.12,-0.43,0.00,0.00,0.17,0.00,2
-0.03,0.05,-1.25,1.28,-2.08,0.67,0.00,0.00,0.17,0.00,2
-0.02,0.05,-1.25,3.30,0.12,-0.43,0.85,0.00,0.00,0.00,2
-0.02,0.05,-1.25,2.38,-0.18,-0.37,0.94,0.00,0.00,0.00,2
-0.03,0.05,-1.25,0.43,0.00,-2.14,0.00,0.00,0.16,0.00,2
-0.03,0.05,-1.25,2.87,0.18,-0.79,0.00,0.00,0.16,0.00,2
-0.02,0.05,-1.25,2.62,0.06,-0.79,0.00,0.00,0.17,0.00,2
-0.02,0.05,-1.25,3.17,0.31,-0.43,0.00,0.00,0.17,0.00,2
-0.04,0.05,-1.26,3.60,-0.61,-3.11,0.00,0.00,0.16,0.00,2
-0.03,0.04,-1.25,2.56,0.24,-0.98,0.00,0.00,0.16,0.48,2
-0.02,0.05,-1.25,3.17,0.18,-0.49,0.00,0.00,0.16,0.73,2
-0.02,0.05,-1.25,2.93,-0.18,-0.67,0.00,0.00,0.16,0.40,2
-0.03,0.05,-1.25,3.17,-0.37,-0.61,0.00,0.00,0.16,0.00,2
-0.04,0.01,-1.25,-1.46,-0.12,0.24,0.00,0.00,0.16,0.00,2
-0.02,0.02,-1.25,3.17,0.18,-0.43,0.00,0.00,0.17,0.00,2
-0.03,0.02,-1.25,2.93,0.43,-0.85,0.00,0.00,0.16,0.00,2
-0.03,0.01,-1.25,2.26,-0.12,-0.12,0.00,0.00,0.17,0.00,2
-0.03,0.00,-1.25,-6.90,0.67,-5.43,0.00,0.00,0.17,0.00,2
-0.03,0.01,-1.25,2.75,-0.31,-0.73,0.00,0.00,0.17,0.00,2
-0.05,-0.04,-1.25,23.86,1.34,0.73,0.00,0.00,0.16,0.00,2
-0.08,-0.05,-1.21,2.93,-5.19,1.10,0.00,0.00,0.16,0.00,2
-0.01,0.01,-1.23,1.10,2.14,0.31,0.00,0.00,0.16,0.00,2
-0.04,0.01,-1.25,-2.14,-2.01,-3.78,0.00,0.00,0.18,0.00,2
-0.05,0.02,-1.24,3.36,1.40,0.79,0.00,0.00,0.17,0.00,2
-0.05,0.03,-1.25,4.88,-0.06,0.31,0.00,0.00,0.16,0.00,2
0.08,0.00,-1.35,-73.67,-22.71,-36.50,0.00,0.00,0.17,0.00,2
-0.03,0.03,-1.27,-7.39,0.12,-6.84,0.00,0.00,0.17,0.00,2
-0.05,-0.10,-1.21,0.98,-4.88,1.04,0.00,0.00,0.00,0.00,2
-0.03,-0.09,-1.24,3.23,0.24,-0.85,0.00,0.00,0.20,0.00,2
-0.01,-0.01,-1.24,1.34,-0.49,-1.04,0.00,0.00,0.00,0.00,2
-0.04,0.07,-1.26,2.08,-1.77,-0.79,0.00,0.00,0.00,0.00,2
-0.06,0.02,-1.29,6.84,-1.46,-3.11,0.00,0.00,0.00,0.00,2
-0.01,0.04,-1.25,3.05,0.06,-0.67,0.00,0.00,0.00,0.00,2
-0.01,0.06,-1.24,3.48,1.40,-1.83,0.00,0.00,0.00,0.00,2
-0.02,0.06,-1.25,1.71,-2.44,0.12,0.00,0.00,0.00,0.00,2
-0.07,0.04,-1.26,2.32,-1.34,-1.71,0.00,0.00,0.00,0.00,2
-0.01,0.05,-1.25,2.50,-1.34,-0.67,0.00,0.00,0.00,0.00,2
-0.02,0.05,-1.24,3.30,0.49,-0.55,0.00,0.00,0.00,0.00,2
-0.02,0.05,-1.25,3.11,0.37,-0.24,0.00,0.00,0.00,0.00,2
-0.02,0.05,-1.25,2.69,-0.73,-0.24,0.00,0.00,0.00,0.00,2
-0.02,0.05,-1.25,3.11,0.00,-0.79,0.00,0.00,0.00,0.00,2
