accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.98,0.09,-0.08,-21.79,-20.94,2.20,0.00,0.00,0.79,0.00,2
-1.05,0.08,-0.35,-13.55,-15.14,-3.48,0.00,0.00,0.89,0.00,2
-1.00,0.06,-0.48,0.92,-24.66,6.16,0.13,0.14,0.23,0.00,2
-0.87,0.10,-0.76,7.75,-15.32,-8.91,0.00,0.00,0.00,0.00,2
-1.47,0.12,-1.04,80.32,231.99,27.10,0.00,0.00,0.00,0.00,2
-1.05,0.02,-0.17,-18.25,-21.73,9.09,0.00,0.00,0.86,0.00,2
-1.01,0.08,-0.31,-6.77,-13.06,5.68,0.00,0.00,0.96,0.00,2
-0.97,0.04,-0.55,3.36,-23.62,-5.49,0.26,0.30,0.00,0.00,2
-0.80,0.05,-1.05,69.46,-93.38,43.88,0.00,0.00,0.00,0.00,2
-1.00,0.17,-0.03,50.42,-33.81,15.81,0.00,0.00,0.53,0.00,2
-1.04,0.04,-0.32,0.12,-26.67,6.59,0.00,0.07,0.80,0.00,2
-0.98,-0.01,-0.56,-1.10,-30.09,1.77,0.28,0.39,0.00,0.00,2
-0.80,0.03,-0.75,38.82,-21.36,10.31,0.00,0.00,0.00,0.00,2
-0.87,0.28,-0.22,161.25,-27.59,-11.60,0.00,0.00,0.00,0.00,2
-1.12,0.27,-0.31,-4.46,-20.14,18.49,0.00,0.00,1.04,0.00,2
-1.00,0.02,-0.45,6.84,-17.09,1.28,0.21,0.22,0.00,0.00,2
-0.86,0.04,-0.70,8.73,-40.22,-1.59,0.00,0.00,0.00,0.00,2
-1.29,-0.08,-1.05,-38.33,230.04,-30.27,0.00,0.00,0.00,0.00,2
-0.99,0.16,-0.18,-23.13,-12.15,-10.31,0.00,0.00,0.92,0.00,2
-1.12,0.02,-0.23,21.97,-16.30,5.00,0.00,0.00,0.72,0.00,2
-1.01,0.03,-0.43,16.66,-13.79,9.64,0.15,0.33,0.14,0.00,2
