accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
-0.03,1.07,-0.25,-16.66,2.08,-12.88,0.00,0.00,0.00
0.20,1.70,-0.02,24.90,-59.75,-52.12,0.00,0.00,0.96
-0.08,1.09,-0.28,32.23,10.38,-6.04,0.00,0.00,1.08
0.45,0.87,0.20,37.17,29.54,22.09,0.00,0.00,0.00
0.10,1.02,-0.07,15.08,1.71,-7.75,0.00,0.00,0.93
0.20,0.97,-0.04,15.14,42.79,-9.40,0.00,0.00,0.00
0.35,0.84,0.26,0.98,-22.71,14.40,0.00,0.00,0.00
-0.13,1.50,-0.40,-12.08,62.32,-9.34,0.00,0.07,0.00
0.21,1.03,-0.11,15.63,18.92,-3.66,0.37,0.78,0.00
-0.11,0.97,-0.23,-8.91,35.34,10.01,0.00,0.00,0.00
0.15,0.95,-0.04,-15.81,-30.40,-20.39,0.21,0.53,0.00
0.16,1.44,0.04,71.29,-21.91,-40.83,0.00,0.27,0.00
0.19,0.77,0.25,-9.09,-45.72,-4.82,0.00,0.00,0.00
0.09,1.00,-0.12,19.78,47.79,-6.77,0.33,0.68,0.00
0.33,0.95,0.26,26.06,17.03,-7.32,0.00,0.00,0.00
0.28,1.08,0.05,-29.97,9.89,11.17,0.00,0.23,0.00
0.27,0.71,-0.19,44.86,-45.47,15.81,0.07,0.51,0.00
-0.06,0.93,0.01,15.32,-240.17,-82.70,0.00,0.00,0.00
0.06,0.99,-0.11,12.76,20.81,-19.78,0.13,0.57,0.00
0.29,0.84,0.21,25.57,-28.56,-7.08,0.00,0.00,0.00
0.13,0.87,0.03,23.01,-20.32,-16.78,0.11,0.65,0.00
0.29,0.88,0.23,38.70,-44.74,-6.77,0.00,0.00,0.00
0.10,0.87,0.12,-22.95,-16.72,3.72,0.00,0.00,0.00
0.08,1.04,-0.12,27.34,41.87,0.79,0.30,0.73,0.00
0.18,0.95,0.12,-68.66,28.56,36.44,0.00,0.00,0.00
0.05,0.95,-0.10,8.42,11.72,-2.38,0.43,0.75,0.00
-0.17,0.85,-0.21,8.06,-29.36,-24.66,0.00,0.00,0.00
0.06,0.95,0.12,23.80,1.83,-7.81,0.00,0.00,0.00
0.16,0.94,-0.02,21.36,-5.55,-11.96,0.70,0.71,0.00
-0.16,0.97,0.06,-69.15,-297.06,-115.54,0.00,0.00,0.00
-0.04,1.08,-0.16,-26.86,-42.60,-31.86,0.35,0.60,0.00
0.06,0.66,0.02,57.74,-11.60,-24.29,0.30,0.43,0.00
0.04,0.90,0.27,-51.57,-64.33,17.27,0.00,0.00,0.00
0.18,0.90,0.03,27.71,30.64,-26.25,0.54,0.74,0.00
0.25,0.96,0.22,-114.01,21.61,63.84,0.00,0.00,0.00
0.12,1.10,-0.10,26.86,14.83,-19.84,0.42,0.48,0.00
0.26,0.88,0.25,39.12,-10.74,-28.56,0.00,0.00,0.00
0.07,0.88,0.26,-29.30,-6.35,-10.31,0.00,0.00,0.00
-0.18,0.92,0.04,12.39,-9.09,-0.67,0.20,0.39,0.00
-0.41,0.89,0.07,21.73,-60.49,-6.35,0.00,0.00,0.00
-0.41,0.89,0.09,5.00,-2.62,-0.24,0.00,0.00,0.00
-0.43,0.85,0.11,5.68,1.53,-1.95,0.00,0.00,0.00
0.33,0.66,0.34,-9.46,27.83,-2.75,0.21,0.52,0.00
0.46,0.79,0.17,-2.08,-23.86,11.29,0.00,0.00,0.00
1.07,0.68,0.38,61.04,44.56,-59.27,0.00,0.00,0.00
0.25,0.90,0.06,21.85,-6.41,-8.48,0.54,0.73,0.00
0.28,0.95,0.25,-71.23,29.54,71.41,0.00,0.00,0.00
0.36,0.87,0.10,17.21,4.88,-10.13,0.37,0.60,0.00
-0.08,0.91,-0.11,-59.63,-53.71,7.75,0.00,0.00,0.00
