accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3,fsr4,label
-0.05,0.09,-1.25,2.62,-0.79,0.12,0.11,0.00,0.29,0.00,2
-0.05,0.10,-1.25,2.32,0.31,0.12,0.12,0.00,0.00,0.00,2
-0.05,0.11,-1.26,2.56,-0.12,0.43,0.08,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.56,0.49,0.24,0.18,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.75,-0.37,0.18,0.00,0.00,0.81,0.00,2
-0.05,0.10,-1.25,2.75,-0.43,0.37,0.00,0.00,0.49,0.00,2
-0.05,0.10,-1.25,2.75,-0.37,0.24,0.00,0.00,0.67,0.00,2
-0.05,0.10,-1.25,2.62,-0.31,0.00,0.37,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.75,-0.73,0.49,0.08,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.99,-0.73,0.00,0.42,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.81,-0.43,0.12,0.60,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.93,-0.31,0.06,0.00,0.00,0.31,0.00,2
-0.05,0.10,-1.26,2.44,0.43,0.61,0.32,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.75,0.06,0.24,0.38,0.00,0.11,0.00,2
-0.05,0.10,-1.26,2.56,0.37,0.18,0.16,0.00,0.67,0.00,2
-0.05,0.10,-1.26,2.75,-0.12,0.12,0.00,0.00,0.35,0.00,2
-0.04,0.10,-1.25,2.50,0.00,0.00,0.00,0.00,0.11,0.00,2
-0.05,0.10,-1.25,3.48,-0.79,0.00,0.00,0.00,0.40,0.00,2
-0.05,0.10,-1.25,2.81,0.37,0.43,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.26,0.61,0.37,0.00,0.00,0.00,0.00,2
-0.05,0.09,-1.25,2.08,1.16,0.37,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,3.36,-0.67,0.37,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.38,0.06,0.24,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.62,-0.55,0.49,0.00,0.00,0.00,0.00,2
-0.08,0.08,-1.26,1.77,1.65,0.43,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.01,0.92,0.24,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.44,0.55,0.24,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.81,-0.61,0.06,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,3.05,-1.10,0.06,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,1.04,3.11,-2.26,0.00,0.00,0.00,0.00,2
-0.04,0.09,-1.26,3.91,0.55,1.34,0.00,0.00,0.00,0.00,2
-0.03,0.10,-1.27,4.33,14.65,1.89,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,3.36,-2.01,0.24,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.01,1.95,0.37,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.75,-0.73,0.18,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.44,0.37,0.31,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.62,0.49,0.43,0.00,0.00,0.00,0.00,2
-0.03,0.09,-1.24,2.08,1.28,0.24,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.69,0.06,0.31,0.59,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.44,0.55,0.24,0.78,0.00,0.00,0.00,2
-0.05,0.09,-1.25,3.72,-1.71,0.12,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.20,0.43,0.31,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.69,-0.24,0.00,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.62,0.49,0.43,0.00,0.00,0.74,0.00,2
-0.05,0.09,-1.25,2.62,0.37,0.37,0.00,0.00,0.87,0.00,2
-0.05,0.09,-1.24,2.08,1.53,0.43,0.00,0.00,0.80,0.00,2
-0.05,0.10,-1.26,2.62,0.06,0.18,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.81,-0.12,0.37,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.87,-0.18,0.18,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.62,0.00,0.55,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.69,-0.61,0.31,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.69,-0.37,0.12,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.56,0.61,0.18,0.00,0.00,0.00,0.00,2
-0.03,0.11,-1.25,2.14,-0.06,0.24,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.25,3.11,-0.55,0.06,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.14,1.04,0.49,0.00,0.00,0.00,0.00,2
-0.05,0.09,-1.26,1.89,0.92,0.24,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.24,2.75,-0.31,0.12,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.25,3.17,-0.18,-13.55,0.00,0.00,0.00,0.00,2
-0.05,0.09,-1.25,2.81,0.31,0.31,0.00,0.00,0.00,0.00,2
-0.05,0.09,-1.25,1.71,1.77,0.31,0.00,0.00,0.00,0.00,2
-0.05,0.09,-1.25,2.56,-0.12,0.12,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.14,1.16,0.12,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.50,0.00,0.43,0.00,0.00,0.00,0.00,2
-0.06,0.15,-1.25,5.43,-4.64,-0.49,0.00,0.00,0.00,0.00,2
-0.07,0.09,-1.25,3.30,0.98,0.49,0.00,0.00,0.00,0.00,2
0.13,0.03,-1.30,-6.47,-52.12,51.15,0.00,0.00,0.00,0.00,2
0.26,0.22,-1.17,-22.34,21.06,-10.86,0.00,0.00,0.00,0.00,2
0.27,0.18,-1.23,-16.30,-18.74,38.82,0.00,0.00,0.00,0.00,2
-0.21,0.24,-1.26,8.48,-18.62,38.57,0.00,0.00,0.00,0.00,2
0.07,0.58,-1.11,5.13,-18.13,-1.28,0.00,0.00,0.00,0.00,2
0.21,0.50,-1.10,-8.12,-0.92,-7.57,0.00,0.00,0.00,0.00,2
0.18,0.44,-1.10,1.95,-3.05,-3.11,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.56,0.18,0.18,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,3.05,-0.31,0.00,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.56,-0.49,0.18,0.00,0.62,0.00,0.00,2
-0.04,0.10,-1.25,2.75,-0.24,0.31,0.00,0.65,0.00,0.00,2
-0.04,0.10,-1.25,2.75,0.31,0.24,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.20,0.18,0.12,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.24,2.87,1.04,0.43,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.38,0.31,0.18,0.00,0.00,0.00,0.00,2
-0.04,0.09,-1.25,3.05,-0.67,0.24,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,1.89,1.71,0.43,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.93,-1.16,-0.06,0.00,0.67,0.00,0.00,2
-0.04,0.10,-1.26,1.71,1.77,0.24,0.00,0.82,0.00,0.00,2
-0.04,0.10,-1.25,2.56,0.67,0.31,0.00,0.62,0.00,0.00,2
-0.04,0.10,-1.26,3.05,-0.55,0.24,0.65,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.69,0.12,0.12,0.78,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.20,0.61,0.18,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.56,0.06,0.06,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.62,0.06,0.43,0.00,0.00,0.95,0.00,2
-0.04,0.10,-1.25,2.87,-0.31,0.18,0.00,0.00,0.94,0.00,2
-0.03,0.10,-1.25,2.62,-0.73,0.24,0.00,0.00,0.77,0.00,2
-0.04,0.10,-1.26,2.32,1.71,0.55,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,1.95,2.20,0.43,0.00,0.00,0.91,0.00,2
-0.04,0.11,-1.26,2.32,0.37,0.24,0.00,0.00,0.00,0.00,2
-0.06,0.10,-1.26,2.38,0.24,0.37,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.56,0.55,0.18,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,3.05,-0.79,0.24,0.00,0.20,0.00,0.00,2
-0.05,0.10,-1.25,1.04,2.56,0.37,0.00,0.00,0.00,0.00,2
-0.05,0.11,-1.26,1.40,1.53,0.31,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.24,3.66,-1.71,0.24,0.00,0.00,0.00,0.00,2
-0.03,0.09,-1.25,3.17,-0.24,0.06,0.00,0.00,0.00,0.00,2
-0.03,0.10,-1.25,2.26,0.61,0.49,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.69,-0.37,0.24,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.26,2.87,0.43,0.24,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,3.23,-1.16,0.00,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.81,0.06,0.12,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.32,0.85,0.37,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.93,-0.43,0.43,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,2.20,0.92,0.55,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,3.42,-1.22,0.00,0.00,0.00,0.00,0.00,2
-0.09,0.08,-1.31,3.42,-2.38,0.12,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.26,2.26,0.37,0.24,0.00,0.00,0.00,0.00,2
-0.04,0.10,-1.25,1.16,2.75,0.49,0.00,0.00,0.00,0.00,2
-0.07,0.09,-1.25,2.93,-0.24,0.12,0.00,0.00,0.00,0.00,2
-0.07,0.08,-1.25,3.72,-1.53,0.06,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.25,3.78,-2.14,0.12,0.00,0.00,0.00,0.00,2
-0.05,0.10,-1.25,2.75,0.00,0.24,0.00,0.00,0.00,0.00,2
-0.01,0.12,-1.26,-2.81,10.99,3.05,0.00,0.00,0.00,0.00,2
-0.07,0.08,-1.25,4.21,-3.17,0.00,0.00,0.00,0.49,0.00,2
-0.08,0.08,-1.24,2.62,0.12,0.24,0.21,0.25,0.62,0.00,2
-0.06,0.09,-1.26,3.78,-1.53,-0.18,0.44,0.48,0.00,0.00,2
-0.08,0.08,-1.25,1.83,1.22,0.37,0.25,0.38,0.29,0.00,2
-0.07,0.09,-1.26,3.17,-0.73,-0.12,0.00,0.00,0.69,0.00,2
-0.08,0.08,-1.25,2.44,0.24,0.31,0.15,0.25,0.81,0.00,2
-0.07,0.09,-1.26,2.69,-0.24,0.43,0.45,0.64,0.05,0.00,2
-0.08,0.08,-1.25,2.69,0.00,0.18,0.14,0.24,0.65,0.00,2
-0.08,0.08,-1.26,2.62,-0.31,0.12,0.21,0.27,0.55,0.00,2
-0.06,0.09,-1.25,2.69,0.00,0.31,0.58,0.55,0.00,0.00,2
-0.07,0.08,-1.25,2.81,0.00,0.31,0.19,0.26,0.65,0.00,2
-0.08,0.08,-1.26,2.50,0.43,0.24,0.00,0.00,0.83,0.00,2
-0.08,0.08,-1.26,2.50,0.18,0.24,0.00,0.05,0.74,0.00,2
-0.08,0.08,-1.25,2.50,0.12,0.24,0.32,0.41,0.32,0.00,2
-0.07,0.08,-1.26,2.44,0.18,0.24,0.62,0.66,0.00,0.00,2
-0.08,0.08,-1.26,2.50,0.06,0.12,0.17,0.20,0.72,0.00,2
-0.08,0.08,-1.26,2.44,0.49,0.12,0.06,0.13,0.90,0.00,2
-0.08,0.08,-1.25,2.75,0.00,0.37,0.10,0.18,0.88,0.00,2
-0.07,0.08,-1.25,3.11,-0.49,0.18,0.13,0.22,0.89,0.00,2
-0.07,0.07,-1.25,2.99,-0.37,0.24,0.13,0.22,0.83,0.00,2
-0.08,0.08,-1.26,2.62,-0.43,0.31,0.12,0.20,0.86,0.00,2
-0.08,0.08,-1.26,2.56,-0.06,0.24,0.09,0.21,0.82,0.00,2
-0.08,0.08,-1.26,2.99,-0.06,0.24,0.26,0.32,0.32,0.00,2
-0.07,0.08,-1.25,2.69,-0.12,0.24,0.29,0.37,0.27,0.00,2
-0.08,0.08,-1.26,3.11,0.00,0.12,0.20,0.25,0.69,0.00,2
-0.07,0.08,-1.25,2.87,-0.18,0.37,0.20,0.26,0.72,0.00,2
-0.08,0.08,-1.26,2.81,-0.24,0.12,0.18,0.24,0.74,0.00,2
-0.08,0.08,-1.25,2.38,0.37,0.61,0.18,0.24,0.76,0.00,2
-0.08,0.08,-1.25,2.62,0.00,-0.06,0.21,0.27,0.73,0.00,2
-0.08,0.08,-1.26,2.56,0.12,0.37,0.20,0.26,0.76,0.00,2
-0.08,0.08,-1.26,2.87,-0.43,0.31,0.16,0.20,0.72,0.00,2
-0.07,0.08,-1.26,2.44,0.49,0.00,0.22,0.29,0.82,0.00,2
-0.08,0.08,-1.25,2.56,-0.37,0.24,0.22,0.28,0.74,0.00,2
-0.08,0.08,-1.25,1.95,1.22,0.24,0.24,0.31,0.79,0.00,2
-0.08,0.08,-1.25,2.50,0.00,0.37,0.21,0.27,0.77,0.00,2
-0.08,0.08,-1.25,2.75,-0.12,0.31,0.20,0.26,0.78,0.00,2
-0.08,0.08,-1.25,3.36,-0.85,0.06,0.24,0.30,0.65,0.00,2
-0.07,0.09,-1.25,0.00,5.37,0.73,0.47,0.42,0.15,0.00,2
-0.07,0.08,-1.25,2.50,0.67,0.12,0.62,0.37,0.00,0.00,2
-0.07,0.08,-1.26,1.89,1.16,0.49,0.32,0.32,0.63,0.00,2
-0.08,0.08,-1.25,2.50,0.37,0.37,0.29,0.33,0.65,0.00,2
-0.07,0.08,-1.25,2.50,0.55,0.37,0.30,0.34,0.68,0.00,2
-0.08,0.08,-1.25,2.69,0.24,0.31,0.30,0.34,0.69,0.00,2
-0.08,0.08,-1.25,2.38,0.37,0.06,0.31,0.35,0.69,0.00,2
-0.08,0.08,-1.25,2.50,0.12,0.18,0.31,0.36,0.68,0.00,2
-0.08,0.08,-1.26,2.56,0.12,0.18,0.29,0.34,0.70,0.00,2
-0.08,0.08,-1.26,2.69,0.12,0.12,0.28,0.33,0.63,0.00,2
-0.07,0.08,-1.25,2.75,0.12,0.31,0.27,0.32,0.63,0.00,2
-0.08,0.08,-1.25,2.56,0.18,0.37,0.26,0.31,0.56,0.00,2
-0.08,0.08,-1.25,2.69,-0.49,0.12,0.26,0.30,0.37,0.00,2
-0.07,0.08,-1.25,2.62,0.31,0.18,0.26,0.30,0.37,0.00,2
-0.08,0.08,-1.26,2.87,-0.31,-0.06,0.26,0.30,0.38,0.00,2
-0.07,0.08,-1.26,2.75,0.43,0.00,0.28,0.32,0.37,0.00,2
-0.07,0.08,-1.25,2.81,-0.31,0.12,0.27,0.31,0.43,0.00,2
-0.07,0.08,-1.25,3.60,-1.46,0.12,0.26,0.31,0.44,0.00,2
-0.08,0.08,-1.26,2.56,0.06,0.12,0.27,0.31,0.48,0.00,2
-0.08,0.08,-1.26,2.14,0.73,0.18,0.27,0.32,0.49,0.00,2
-0.07,0.08,-1.25,2.62,0.12,0.12,0.26,0.31,0.51,0.00,2
-0.08,0.08,-1.26,2.44,0.31,0.12,0.23,0.28,0.55,0.00,2
-0.08,0.08,-1.26,2.62,0.06,-0.06,0.26,0.31,0.55,0.00,2
-0.08,0.08,-1.25,2.69,-0.06,0.24,0.25,0.31,0.54,0.00,2
-0.08,0.08,-1.25,2.62,0.00,0.31,0.25,0.30,0.55,0.00,2
-0.08,0.08,-1.25,2.87,0.24,0.18,0.31,0.38,0.52,0.00,2
-0.07,0.08,-1.25,2.38,0.06,0.24,0.40,0.42,0.30,0.00,2
-0.06,0.09,-1.25,2.50,0.37,0.31,0.61,0.54,0.00,0.00,2
-0.08,0.07,-1.25,2.50,0.55,0.31,0.09,0.00,0.85,0.00,2
-0.08,0.08,-1.25,2.81,0.06,0.18,0.00,0.00,0.79,0.00,2
-0.07,0.08,-1.26,3.66,-1.95,0.06,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.26,2.44,0.67,0.37,0.00,0.00,0.00,0.00,2
-0.07,0.09,-1.25,4.46,-3.48,0.18,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.26,2.93,-0.61,-0.06,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.25,2.69,0.18,0.37,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.26,2.56,0.00,-0.06,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.25,3.23,-0.79,-0.06,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.26,2.14,1.04,0.24,0.00,0.00,0.00,0.00,2
-0.06,0.09,-1.25,2.69,-0.73,0.12,0.00,0.00,0.00,0.00,2
