accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
0.47,0.89,0.36,-2.81,0.06,14.77,0.06,0.42,0.00
0.43,0.35,0.52,1.04,53.77,-2.50,0.00,0.00,0.00
0.14,0.89,-0.02,4.21,96.86,67.44,0.00,0.00,0.00
0.05,1.17,0.02,-12.94,4.58,-30.21,0.34,0.53,0.00
0.24,0.68,0.31,33.81,19.17,-12.57,0.64,0.26,0.00
-0.39,0.23,0.31,18.80,78.55,160.16,0.00,0.00,0.00
0.05,1.26,0.23,4.70,-83.98,-63.29,0.07,0.00,0.00
0.24,0.88,0.20,11.17,69.89,10.74,0.43,0.74,0.00
0.57,0.92,0.27,26.18,-7.93,-15.56,0.53,0.77,0.00
0.01,0.63,0.02,21.18,-55.79,185.55,0.00,0.00,0.00
-0.83,1.81,0.13,31.98,-14.89,51.27,0.11,0.00,0.00
0.34,0.79,0.21,-4.27,40.47,-16.30,0.51,0.27,0.00
0.47,1.12,0.12,-26.31,-80.08,-24.29,0.05,0.07,0.00
-0.06,0.68,0.31,47.18,-54.57,-6.23,0.00,0.00,0.00
-0.08,0.80,0.15,-36.13,47.91,-13.43,0.00,0.00,0.00
0.02,0.87,0.28,8.61,-15.32,-27.83,0.47,0.25,0.00
0.42,0.89,0.19,6.84,-15.87,-34.30,0.63,0.43,0.00
0.39,0.60,0.54,-1.89,-5.92,62.07,0.00,0.00,0.00
0.08,0.82,0.25,9.16,-4.94,-3.66,0.00,0.00,0.00
0.13,1.15,0.20,30.33,142.03,46.88,0.46,0.11,0.07
0.20,0.82,0.26,38.02,-34.67,-57.07,0.65,0.19,0.00
0.07,0.42,0.78,-31.13,-17.27,52.86,0.00,0.00,0.00
-0.27,1.09,0.11,21.30,143.49,85.33,0.00,0.00,0.00
0.12,0.91,0.03,-13.18,0.06,-24.96,0.53,0.11,0.00
0.25,0.78,0.51,-98.75,-255.92,-125.18,0.00,0.00,0.00
0.05,0.83,0.18,-73.79,-164.12,-65.06,0.00,0.00,0.00
-0.04,1.14,0.01,30.52,25.88,-29.85,0.50,0.00,0.00
0.30,1.08,0.21,14.89,-99.85,-63.23,0.00,0.00,0.00
0.04,0.37,0.15,-36.32,73.18,81.54,0.00,0.00,0.00
-0.22,0.99,0.36,48.22,-115.30,-105.04,0.00,0.00,0.00
0.01,1.11,-0.03,-33.39,-44.07,-26.00,0.54,0.23,0.07
0.20,0.74,0.62,22.95,-26.06,50.66,0.00,0.00,0.00
-0.09,0.76,0.39,-39.67,-71.47,-13.49,0.00,0.00,0.00
0.36,0.36,0.29,17.82,16.24,-21.12,0.27,0.00,0.00
0.18,0.93,0.07,-18.01,-43.82,-34.79,0.64,0.26,0.00
0.25,0.39,0.36,-23.99,30.21,75.13,0.00,0.00,0.00
0.08,0.84,0.35,-35.03,8.06,24.84,0.00,0.00,0.00
0.10,0.82,0.11,5.49,27.28,-12.02,0.39,0.32,0.14
-0.19,1.06,0.20,39.98,-215.15,-109.68,0.00,0.00,0.00
-0.24,0.41,0.33,-85.14,-257.39,-69.27,0.00,0.00,0.00
-0.43,1.04,0.12,36.32,63.72,-49.99,0.41,0.12,0.00
0.17,0.61,0.05,34.18,-35.52,-29.66,0.08,0.00,0.00
-0.05,0.36,0.34,-74.83,-22.58,39.06,0.00,0.00,0.00
-0.74,1.01,-0.13,21.30,-50.48,-73.67,0.00,0.00,0.00
-0.24,1.02,0.16,-0.43,0.43,-20.51,0.70,0.24,0.00
-0.11,1.99,-0.12,133.36,18.80,-49.50,0.45,0.31,0.00
0.14,0.46,0.37,-48.58,57.19,48.10,0.00,0.00,0.00
-0.89,0.94,0.54,172.18,42.54,-143.25,0.00,0.00,0.00
0.00,0.80,0.02,-15.50,7.14,-3.17,0.41,0.09,0.18
0.26,0.88,0.39,41.75,-21.55,-21.97,0.00,0.00,0.00
-0.19,0.42,0.20,-50.29,-7.02,-2.26,0.00,0.00,0.00
0.04,0.97,0.11,-30.33,36.32,-11.11,0.33,0.12,0.10
