accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
0.07,0.06,-1.24,2.44,0.12,-0.06,0.00,0.00,0.00
0.07,0.06,-1.25,2.69,0.00,-0.12,0.00,0.00,0.00
0.07,0.06,-1.25,2.62,0.00,-0.06,0.00,0.00,0.00
0.07,0.06,-1.24,2.56,0.24,0.00,0.00,0.00,0.00
0.07,0.07,-1.25,2.81,0.00,0.06,0.00,0.00,0.00
0.07,0.06,-1.25,2.56,0.18,-0.18,0.00,0.00,0.00
0.07,0.07,-1.25,2.75,0.18,0.00,0.00,0.00,0.00
0.07,0.06,-1.25,2.75,0.18,0.12,0.00,0.00,0.00
0.07,0.06,-1.24,2.62,-0.18,0.18,0.00,0.00,0.00
0.08,0.08,-1.24,2.20,0.24,-0.06,0.00,0.00,0.00
0.09,0.04,-1.24,1.71,-0.73,0.00,0.00,0.00,0.14
0.08,0.04,-1.25,2.81,-0.31,0.00,0.00,0.00,0.25
0.07,0.05,-1.25,2.81,0.18,-0.12,0.00,0.00,0.11
0.07,0.06,-1.25,2.99,0.12,0.00,0.00,0.00,0.00
0.08,0.05,-1.25,2.50,0.12,-0.12,0.00,0.00,0.00
0.08,0.06,-1.24,2.56,0.06,-0.12,0.00,0.00,0.00
0.07,0.06,-1.25,2.44,0.37,-0.12,0.00,0.00,0.00
0.08,0.06,-1.25,2.87,0.00,-0.24,0.00,0.00,0.00
0.09,0.06,-1.25,2.20,-0.06,-0.12,0.00,0.00,0.00
0.06,0.06,-1.24,2.99,0.12,0.18,0.00,0.00,0.00
0.08,0.06,-1.25,2.87,0.18,-0.12,0.19,0.00,0.00
0.07,0.05,-1.25,2.56,0.00,-0.12,0.46,0.00,0.00
0.07,0.06,-1.25,2.87,0.37,0.06,0.74,0.00,0.00
0.08,0.05,-1.25,2.99,0.00,-0.06,0.00,0.00,0.00
0.08,0.06,-1.25,2.87,0.12,-0.12,0.00,0.29,0.00
0.07,0.06,-1.25,2.93,-0.12,0.18,0.00,0.50,0.00
0.08,0.06,-1.25,2.69,-0.06,-0.12,0.00,0.66,0.00
0.08,0.06,-1.24,2.75,0.31,-0.24,0.00,0.36,0.00
0.07,0.05,-1.24,2.75,-0.31,0.37,0.00,0.00,0.55
0.07,0.06,-1.24,2.62,0.18,-0.31,0.00,0.00,0.96
0.07,0.05,-1.25,2.50,0.18,0.12,0.00,0.00,1.09
0.08,0.05,-1.25,2.62,0.00,0.00,0.00,0.00,0.00
0.08,0.05,-1.25,2.75,0.18,0.12,0.00,0.53,0.00
0.08,0.06,-1.25,2.69,0.00,0.00,0.00,0.63,0.00
0.07,0.06,-1.25,2.62,0.18,0.12,0.00,0.38,0.00
0.08,0.06,-1.25,2.87,0.12,-0.12,0.77,0.00,0.00
0.08,0.05,-1.25,2.56,0.06,-0.24,1.00,0.00,0.00
0.08,0.06,-1.24,2.93,0.12,-0.18,0.00,0.00,0.00
0.08,0.06,-1.25,2.69,0.18,-0.12,0.00,0.00,0.00
0.07,0.05,-1.25,2.87,0.00,-0.12,0.00,0.00,0.00
0.07,0.06,-1.25,2.56,0.61,0.00,0.00,0.00,0.00
0.05,0.06,-1.23,5.92,8.00,0.61,0.00,0.00,0.00
0.04,0.07,-1.25,2.81,0.06,-0.12,0.00,0.00,0.00
0.04,0.07,-1.25,2.75,0.18,0.12,0.00,0.00,0.00
0.05,0.06,-1.28,1.46,-4.09,-0.31,0.00,0.00,0.00
0.07,0.05,-1.24,2.44,-0.31,0.06,0.00,0.00,0.00
0.08,0.06,-1.25,2.32,-0.06,-0.12,0.00,0.00,0.00
0.08,0.06,-1.25,2.62,-0.06,0.06,0.00,0.00,0.00
0.07,0.06,-1.25,2.69,0.18,0.00,0.00,0.00,0.00
0.07,0.05,-1.25,2.87,-0.06,0.06,0.00,0.00,0.00
0.07,0.06,-1.24,2.75,0.24,0.12,0.00,0.00,0.00
0.07,0.06,-1.25,2.75,-0.18,0.06,0.00,0.00,0.00
0.07,0.05,-1.25,2.62,-0.12,0.24,0.00,0.00,0.00
0.08,0.05,-1.24,2.81,-0.12,0.00,0.00,0.00,0.00
0.05,0.06,-1.25,4.70,0.24,-0.24,0.00,0.00,0.00
0.05,0.07,-1.25,2.93,-0.06,-0.06,0.00,0.00,0.00
0.04,0.04,-1.28,0.85,0.24,0.18,0.00,0.00,0.00
0.02,0.09,-1.25,2.44,0.43,-0.18,0.00,0.00,0.00
0.04,0.06,-1.25,2.50,0.06,-0.06,0.00,0.00,0.00
0.04,0.09,-1.25,2.69,0.00,-0.24,0.00,0.00,0.00
0.04,0.08,-1.25,2.87,-0.06,0.18,0.00,0.00,0.00
0.03,0.08,-1.23,3.17,0.73,0.18,0.00,0.00,0.00
0.04,0.09,-1.23,2.93,0.98,0.18,0.00,0.00,0.00
0.07,0.05,-1.22,3.72,1.34,0.06,0.00,0.00,0.00
0.08,0.06,-1.25,2.56,1.10,-0.06,0.00,0.00,0.00
0.08,0.06,-1.24,1.83,-0.98,-0.12,0.00,0.00,0.00
0.07,0.06,-1.26,2.44,-0.24,-0.31,0.00,0.00,0.00
0.06,0.05,-1.25,3.05,0.18,0.24,0.00,0.00,0.00
0.07,0.05,-1.25,2.62,0.18,-0.18,0.00,0.00,0.00
0.07,0.07,-1.26,2.44,0.18,-0.18,0.00,0.00,0.00
0.07,0.06,-1.24,3.42,-1.04,-0.37,0.00,0.00,0.00
0.07,0.05,-1.23,2.81,0.31,0.06,0.00,0.00,0.00
0.08,0.06,-1.25,2.69,0.00,-0.18,0.00,0.00,0.00
0.08,0.06,-1.25,2.93,0.12,0.12,0.00,0.00,0.00
0.08,0.06,-1.25,2.81,0.06,-0.06,0.00,0.00,0.00
0.08,0.06,-1.25,2.87,-0.31,-0.18,0.00,0.00,0.00
0.09,0.06,-1.26,2.14,0.24,-0.85,0.00,0.00,0.00
0.08,0.06,-1.25,2.50,0.06,0.12,0.00,0.00,0.00
0.07,0.06,-1.24,2.81,0.31,-0.06,0.00,0.00,0.00
0.08,0.06,-1.24,2.93,-0.12,-0.18,0.00,0.00,0.00
0.08,0.06,-1.25,2.44,-0.37,0.00,0.00,0.00,0.00
0.08,0.05,-1.25,2.75,-0.31,-0.61,0.00,0.00,0.00
0.08,0.06,-1.24,2.87,0.24,-0.31,0.00,0.00,0.00
0.08,0.06,-1.25,2.56,0.12,0.06,0.00,0.00,0.00
0.08,0.06,-1.25,2.62,0.24,-0.18,0.00,0.00,0.00
0.08,0.05,-1.24,2.75,0.12,-0.18,0.00,0.00,0.00
0.08,0.06,-1.24,2.81,0.12,-0.43,0.00,0.00,0.00
