accelX,accelY,accelZ,gyroX,gyroY,gyroZ,fsr1,fsr2,fsr3
0.04,0.98,-0.05,-12.51,39.98,33.87,0.00,0.00,0.25
0.16,1.14,-0.11,21.97,-7.20,-27.04,0.00,0.00,0.00
-0.24,1.05,-0.17,25.51,60.97,-19.23,0.00,0.00,0.00
0.21,0.97,-0.04,16.97,-8.30,-8.85,0.00,0.05,0.00
0.39,0.96,0.18,-99.79,-9.46,66.28,0.00,0.00,0.00
0.32,0.84,-0.02,-4.52,-9.64,3.66,0.00,0.00,0.09
0.20,0.88,0.01,28.44,-15.75,-2.20,0.00,0.04,0.00
0.31,0.77,0.29,-143.98,-3.48,54.99,0.00,0.00,0.00
0.12,1.13,0.00,11.23,-13.43,-26.06,0.00,0.06,0.00
0.39,0.94,-0.02,46.08,-30.70,-9.77,0.00,0.00,0.00
0.19,0.93,0.20,-89.60,3.85,17.76,0.00,0.00,0.00
0.40,0.98,-0.05,-21.36,-31.19,1.65,0.00,0.05,0.00
0.45,0.81,-0.04,42.79,-51.57,-11.90,0.00,0.00,0.00
0.14,0.80,0.33,-68.79,-145.08,-75.87,0.00,0.00,0.00
0.36,0.99,-0.03,4.64,-41.26,-1.22,0.00,0.07,0.12
-0.06,0.84,0.16,-91.67,-172.24,-43.52,0.00,0.00,0.00
-0.60,1.09,-0.29,44.98,89.60,-28.69,0.00,0.00,0.52
0.31,0.95,-0.10,12.57,-0.85,-11.66,0.00,0.00,0.00
0.46,0.55,0.05,62.19,18.55,-14.89,0.00,0.00,0.00
0.64,0.68,0.36,-53.28,5.19,45.90,0.00,0.00,0.00
-0.03,0.99,-0.06,26.25,13.37,8.00,0.00,0.06,0.00
0.39,0.89,0.35,-161.80,-51.70,61.65,0.00,0.00,0.00
0.34,0.83,-0.17,-16.05,-51.51,-3.05,0.00,0.06,0.00
0.05,0.88,0.05,49.56,-50.11,-22.95,0.00,0.00,0.00
0.20,0.85,-0.07,59.63,-42.66,-54.20,0.00,0.00,0.00
-0.01,1.08,-0.08,43.03,31.86,-12.39,0.11,0.34,0.00
0.24,0.82,0.47,-139.28,-259.64,-116.70,0.00,0.00,0.00
0.08,1.00,0.04,-17.33,-12.88,-10.50,0.00,0.09,0.00
0.24,0.90,0.11,-23.74,-89.48,-21.61,0.00,0.00,0.00
0.51,1.15,0.05,13.06,41.87,-9.40,0.00,0.00,0.15
0.28,0.99,-0.02,8.67,-24.23,-11.90,0.00,0.21,0.00
0.29,0.88,0.17,-73.73,55.79,79.83,0.00,0.00,0.00
0.10,1.00,-0.35,28.63,45.29,-4.33,0.00,0.11,0.00
0.37,0.87,0.02,46.20,-20.45,-17.33,0.00,0.10,0.15
0.40,0.51,0.38,-49.56,-13.79,22.71,0.00,0.00,0.00
0.08,1.08,-0.15,25.70,9.89,-9.77,0.00,0.24,0.00
0.17,0.85,0.13,-26.18,11.17,18.49,0.00,0.00,0.00
-0.11,1.22,-0.15,24.23,73.67,9.09,0.00,0.00,0.18
0.27,0.95,0.01,37.90,-16.78,-25.09,0.00,0.15,0.24
-0.01,0.86,0.14,-57.37,-258.12,-87.65,0.00,0.00,0.00
0.37,1.11,0.12,-15.20,0.00,-14.04,0.00,0.00,0.24
0.18,1.01,-0.14,9.64,-33.26,-4.09,0.00,0.00,0.16
0.28,0.93,0.06,-84.78,40.71,41.56,0.00,0.00,0.00
0.30,1.02,-0.03,-19.35,-26.55,-3.72,0.00,0.18,0.00
0.28,0.79,-0.21,28.99,-15.32,-3.91,0.00,0.00,0.00
0.65,0.87,0.31,-109.86,113.95,82.34,0.00,0.00,0.00
0.42,0.99,-0.03,14.04,-39.92,-15.69,0.19,0.43,0.00
0.21,0.84,0.17,-20.02,44.80,-37.72,0.00,0.00,0.00
-0.23,1.22,0.19,15.99,-2.69,10.19,0.00,0.00,0.00
0.23,0.96,-0.00,30.09,-8.61,-16.60,0.18,0.22,0.05
0.01,0.89,0.27,-98.75,-219.79,-28.81,0.00,0.00,0.00
